week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,1,0,0,0,0,1,1,2,8
2,0,0,0,0,0,0,0,0,1,1,1,1,2
3,0,0,0,0,0,0,0,0,1,0,2,4,3
4,1,0,0,0,0,0,0,0,2,2,2,2,4
5,0,0,0,0,1,0,0,0,0,1,3,3,5
6,0,0,0,0,0,0,1,1,1,1,2,2,2
7,0,0,0,0,0,1,0,2,0,0,1,0,6
8,0,0,0,0,0,0,0,1,1,0,2,3,2
9,0,0,0,0,0,0,0,0,0,1,3,2,10
10,1,0,0,0,0,0,1,0,0,1,2,3,2
11,0,0,0,0,0,1,0,0,0,0,1,0,5
12,0,0,0,1,0,0,0,1,2,0,2,1,2
13,0,0,0,0,0,1,0,0,0,0,3,2,1
14,0,0,0,0,0,0,0,0,0,1,2,0,2
15,2,0,0,0,0,1,0,1,0,0,1,0,0
16,0,0,0,1,0,0,1,1,0,1,0,1,0
17,0,0,0,0,1,0,1,0,0,1,3,1,1
18,0,0,0,1,1,1,0,0,0,0,2,2,4
19,0,0,0,0,1,0,0,0,0,0,0,3,4
20,0,0,1,0,0,1,1,0,0,1,3,4,1
21,0,0,0,0,0,0,0,0,0,1,1,2,2
22,0,0,0,0,0,0,1,1,0,1,1,3,1
23,0,0,0,0,1,0,1,0,0,0,5,3,2
24,1,0,0,0,0,0,0,0,1,1,3,0,8
25,1,0,0,0,0,0,0,0,0,2,1,0,1
26,0,0,0,0,0,0,0,0,3,2,0,2,3
27,1,0,0,0,0,1,1,0,1,1,1,4,4
28,2,0,0,0,0,0,0,1,0,0,1,2,3
29,0,1,0,0,0,0,0,0,0,2,0,2,3
30,0,0,0,0,1,0,0,1,0,1,2,2,0
31,0,0,0,0,0,2,0,1,0,1,5,2,5
32,0,0,0,0,0,1,1,1,1,0,2,2,2
33,0,0,0,0,0,0,0,0,0,1,1,1,3
34,0,0,0,0,0,0,0,0,1,0,1,2,3
35,0,0,0,0,0,0,0,0,1,1,1,1,5
36,0,0,0,0,0,0,0,0,0,1,2,1,3
37,1,0,0,0,0,0,0,0,0,1,3,3,0
38,1,0,0,0,1,0,0,3,0,0,4,3,8
39,0,0,0,0,0,1,0,1,0,0,1,5,4
40,4,0,0,0,0,0,0,1,0,0,2,2,5
41,1,0,0,0,0,0,0,0,0,1,0,2,3
42,1,0,0,0,0,0,0,0,1,1,0,4,5
43,0,1,0,0,0,0,0,0,0,1,0,0,2
44,0,0,0,0,0,0,0,1,0,0,2,4,1
45,0,0,0,0,0,0,0,0,0,3,2,1,2
46,0,0,0,0,0,0,0,0,0,1,0,2,3
47,0,0,0,0,0,0,0,1,0,1,2,0,3
48,0,0,0,0,0,0,0,0,1,0,1,4,2
49,3,0,0,0,1,0,1,0,1,0,1,1,2
50,0,0,0,0,0,0,0,1,0,0,3,4,6
51,1,0,0,0,0,0,0,0,0,1,0,2,3
52,0,1,0,0,0,1,0,0,1,0,2,1,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0
