week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,1,0,0,1,0,0,0,0,1,2,6
2,0,0,0,1,0,0,0,0,1,1,4,1,4
3,0,0,0,1,0,2,1,0,1,1,2,3,5
4,0,0,0,1,1,1,1,0,0,1,6,1,3
5,0,0,0,0,0,1,0,1,1,0,3,2,4
6,1,0,0,0,0,2,1,0,0,1,2,7,2
7,2,0,1,0,0,0,0,1,0,0,3,2,2
8,0,0,0,0,0,0,0,0,1,2,4,2,8
9,0,0,0,0,0,2,0,0,1,1,3,2,9
10,1,0,0,0,0,0,0,1,1,0,0,3,11
11,0,0,0,0,0,0,0,0,1,1,2,3,8
12,0,0,0,0,0,0,0,0,1,1,2,4,5
13,0,0,0,0,1,0,1,0,0,3,0,3,5
14,1,0,0,0,0,0,0,0,0,0,3,5,5
15,0,0,0,0,0,0,0,1,1,1,1,6,4
16,0,0,0,1,0,0,0,1,1,1,1,3,4
17,0,0,0,0,1,1,0,1,0,1,4,6,1
18,1,0,0,2,1,1,0,2,0,0,3,3,1
19,2,0,0,0,0,0,0,2,1,3,2,2,4
20,1,0,0,0,1,1,1,1,0,1,3,5,2
21,1,0,0,0,0,0,1,1,3,0,1,3,4
22,0,0,0,0,1,1,0,0,1,2,5,4,1
23,0,0,0,0,0,0,0,1,3,0,2,5,5
24,1,0,1,0,0,0,1,1,0,1,2,5,1
25,1,0,0,0,0,1,0,0,0,3,1,0,4
26,0,0,0,0,0,1,0,0,1,1,4,6,5
27,0,2,0,0,0,2,0,1,1,2,1,10,4
28,1,0,0,0,0,0,0,1,0,0,3,2,8
29,0,0,0,0,1,0,0,2,2,1,2,3,1
30,1,0,0,0,0,0,1,0,1,1,3,4,4
31,1,0,0,0,0,0,0,0,1,2,0,4,8
32,0,0,0,1,2,0,1,0,1,1,1,0,2
33,0,0,0,0,0,1,1,0,0,1,1,4,7
34,1,0,0,0,0,1,0,1,0,3,3,1,7
35,0,0,0,0,0,0,0,0,0,1,0,2,1
36,0,0,0,0,1,0,2,3,1,2,5,2,6
37,0,0,1,0,0,2,2,0,0,1,2,2,5
38,1,0,0,0,0,1,1,0,4,1,2,3,2
39,0,0,0,1,1,0,0,0,0,1,4,3,5
40,0,0,0,0,1,0,2,1,1,1,3,2,5
41,1,0,1,0,1,0,0,0,2,2,0,4,5
42,0,0,0,0,1,0,0,0,2,0,3,2,4
43,0,0,0,0,0,0,2,1,2,0,1,4,3
44,1,0,0,1,0,0,1,0,0,2,2,2,4
45,0,1,0,0,0,0,0,1,2,1,1,3,3
46,0,0,0,0,0,1,1,0,1,1,3,7,5
47,0,0,0,0,0,0,0,0,0,1,3,3,5
48,0,0,0,0,0,0,0,0,3,1,2,2,6
49,1,0,0,0,0,0,0,0,1,0,2,4,3
50,0,0,0,0,0,1,1,0,0,2,1,3,7
51,0,0,0,0,0,0,0,0,3,1,4,3,2
52,0,0,0,0,0,0,0,1,0,0,3,1,8
53,2,0,0,1,2,1,0,0,1,2,2,2,7
