week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,1,1,1,0
2,0,0,0,0,0,0,0,0,0,0,0,2,2
3,0,0,0,0,0,0,0,0,0,0,0,6,1
4,0,0,0,0,0,0,0,0,1,0,1,0,3
5,0,0,0,0,1,0,0,0,1,0,0,0,2
6,1,0,0,0,0,0,0,1,0,1,1,1,0
7,1,0,0,0,0,0,0,0,0,0,1,1,1
8,0,0,0,0,1,1,0,0,0,0,0,0,5
9,1,0,0,0,0,0,0,0,0,0,0,0,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,1,0,1,1
12,0,0,0,0,0,0,0,0,0,0,0,1,1
13,0,0,0,0,0,0,1,0,0,0,0,0,1
14,1,0,0,0,1,0,0,0,0,0,0,1,0
15,2,0,0,1,1,0,0,0,1,0,1,2,1
16,0,0,0,0,1,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,1,2,1
18,2,0,0,0,0,0,0,0,0,0,0,2,3
19,0,0,0,0,1,0,0,0,0,0,0,2,0
20,0,0,0,0,0,0,1,0,0,1,1,1,0
21,0,0,0,0,0,0,0,0,0,0,0,2,3
22,0,0,0,0,0,0,0,0,1,0,0,1,0
23,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0,0,0,0,0,0,0,0,0,0,0,2,1
25,0,0,0,0,0,0,0,0,1,0,0,0,4
26,1,0,0,0,0,0,0,0,0,0,0,3,1
27,0,0,0,0,0,0,0,0,0,0,2,0,2
28,0,0,0,0,0,0,0,0,0,1,1,1,1
29,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,0,0,0,0,0,0,0,0,2,0
32,0,0,0,0,0,0,0,0,0,0,1,0,1
33,0,0,0,1,0,0,0,0,0,1,0,0,1
34,0,0,0,0,0,0,0,0,0,0,0,1,1
35,0,0,0,0,0,0,0,0,0,0,2,0,1
36,1,0,0,0,0,0,1,2,0,0,1,0,0
37,0,0,0,0,0,0,0,0,0,0,1,0,4
38,0,0,0,0,0,0,0,1,0,0,0,1,1
39,0,0,0,0,0,0,0,1,0,0,0,3,0
40,0,0,0,0,1,1,0,0,0,0,0,2,1
41,0,0,0,0,0,0,0,0,0,0,0,1,3
42,0,0,0,0,0,0,0,0,0,0,1,2,0
43,0,0,0,0,0,0,0,0,0,0,1,0,0
44,1,0,0,0,0,0,0,0,0,2,1,1,0
45,1,0,0,0,0,0,0,0,0,1,2,0,1
46,0,0,0,0,0,0,0,0,0,0,1,1,0
47,0,0,0,0,0,0,0,0,0,1,0,2,2
48,1,0,0,0,0,0,1,1,0,0,0,1,1
49,0,0,0,0,0,0,0,0,0,0,0,2,3
50,0,0,0,0,0,0,0,0,1,0,1,1,2
51,0,0,0,0,0,0,0,0,1,0,2,3,4
52,0,0,0,0,0,1,0,0,1,0,1,1,2
53,0,0,0,0,0,1,0,0,0,0,0,0,0
