week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,1,6,8,7,21
2,3,0,6,5,9,16
3,2,4,5,7,9,23
4,1,3,1,13,10,15
5,1,2,3,6,4,22
6,5,0,1,8,4,15
7,1,4,2,5,5,17
8,3,1,2,4,9,16
9,4,4,6,4,4,13
10,3,3,2,5,12,9
11,2,5,0,4,6,10
12,7,3,3,4,8,12
13,1,3,3,2,4,8
14,2,1,1,4,6,13
15,1,3,3,2,5,12
16,2,5,4,3,7,17
17,2,3,5,7,9,8
18,1,3,9,0,7,18
19,2,5,0,5,3,9
20,4,2,3,8,11,12
21,4,4,5,4,6,7
22,3,3,2,5,7,12
23,0,3,3,2,6,12
24,4,4,3,4,8,9
25,0,0,6,2,7,14
26,2,1,2,4,10,10
27,0,1,1,1,10,13
28,0,3,4,5,7,6
29,2,3,5,3,5,13
30,3,4,2,4,9,13
31,0,1,5,4,1,12
32,4,0,8,10,4,15
33,0,1,2,5,6,9
34,3,2,6,1,5,11
35,2,2,3,3,13,17
36,1,2,5,2,6,14
37,2,2,2,4,11,11
38,0,2,4,8,3,9
39,5,3,5,6,6,14
40,3,2,7,2,8,10
41,0,1,4,6,2,18
42,2,1,5,6,5,11
43,1,4,6,4,8,13
44,1,4,5,2,7,8
45,2,1,6,2,7,20
46,0,2,2,8,10,13
47,4,6,6,2,5,23
48,2,3,4,5,15,14
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
