week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,1,0,1,2,2
2,1,1,1,1,2,1
3,1,1,1,3,2,0
4,1,1,1,2,2,3
5,1,1,1,4,3,6
6,1,1,1,0,3,3
7,0,0,1,4,3,4
8,0,0,0,2,3,3
9,1,0,4,2,3,9
10,1,1,1,1,5,4
11,0,1,0,0,4,3
12,2,0,1,0,2,3
13,0,2,1,3,1,4
14,0,2,2,1,2,4
15,1,0,2,1,0,4
16,0,0,2,1,2,3
17,0,2,0,2,0,3
18,1,0,0,2,0,7
19,0,0,0,1,0,4
20,4,1,3,1,1,1
21,1,1,0,1,4,2
22,1,0,1,1,3,3
23,0,1,2,1,1,2
24,0,2,1,3,2,4
25,0,0,1,0,3,2
26,1,0,1,2,3,3
27,0,0,0,2,1,2
28,1,2,1,3,0,3
29,1,3,2,2,2,4
30,3,0,0,3,1,1
31,0,0,1,1,2,2
32,0,0,0,0,3,2
33,1,1,1,4,3,1
34,0,0,1,0,0,3
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
