week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,12,15,18,40,49,93
2,14,18,27,36,68,101
3,12,31,19,45,58,105
4,12,22,20,36,81,79
5,16,18,22,49,57,77
6,11,16,34,38,52,87
7,9,19,21,40,54,62
8,12,19,22,34,48,73
9,15,16,31,37,44,62
10,12,12,24,36,52,57
11,11,18,30,37,43,49
12,8,17,20,21,37,52
13,14,14,17,40,42,57
14,11,14,24,37,40,59
15,9,13,22,27,48,45
16,7,16,22,25,39,55
17,12,21,28,31,42,66
18,13,14,24,41,38,42
19,11,27,21,24,51,45
20,12,13,10,34,37,54
21,12,17,27,32,51,49
22,15,17,24,28,30,47
23,20,15,25,22,30,48
24,12,18,23,26,35,44
25,12,17,27,18,35,58
26,13,20,17,33,37,49
27,7,25,16,28,35,61
28,14,17,24,21,36,44
29,11,12,18,31,28,53
30,13,12,18,20,38,37
31,11,11,21,33,43,49
32,7,13,26,22,33,58
33,11,15,17,30,40,49
34,8,17,22,36,46,43
35,12,22,24,34,41,52
36,9,15,16,28,35,45
37,16,14,18,29,42,42
38,8,19,25,31,43,52
39,3,16,24,30,35,71
40,6,22,16,38,56,48
41,15,18,20,30,57,51
42,8,18,21,21,47,46
43,11,21,35,31,38,61
44,14,20,16,37,31,47
45,10,14,25,27,53,60
46,9,19,21,32,46,52
47,7,17,22,47,44,47
48,13,12,29,36,38,36
49,17,19,25,27,57,46
50,13,16,17,35,54,53
51,12,30,21,43,43,63
52,11,13,25,25,49,62
53,0,0,0,0,0,0
