week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,1,0,2,5
2,1,1,3,2,2,5
3,1,0,0,0,0,5
4,1,1,1,1,3,3
5,0,0,2,3,6,4
6,3,0,1,2,2,3
7,0,0,1,1,5,7
8,0,1,0,2,3,3
9,2,1,0,3,1,2
10,0,2,3,0,3,3
11,1,1,0,0,1,3
12,1,0,0,0,0,6
13,1,1,0,3,3,1
14,0,0,1,1,2,3
15,0,0,0,2,1,3
16,2,0,1,1,4,5
17,0,0,2,1,2,3
18,1,0,0,1,2,4
19,1,0,0,3,0,4
20,0,0,1,1,1,3
21,0,2,1,1,2,4
22,1,0,1,1,0,3
23,0,0,1,2,1,5
24,0,1,1,0,2,4
25,0,0,1,2,4,2
26,2,1,1,0,0,3
27,0,0,2,0,1,4
28,0,1,0,0,0,2
29,0,1,0,2,3,4
30,0,1,1,1,2,2
31,3,2,1,1,1,0
32,0,0,2,2,2,3
33,0,1,2,1,1,1
34,0,1,2,1,0,2
35,1,0,2,1,1,2
36,1,2,4,0,1,2
37,0,2,0,1,2,2
38,0,1,1,2,3,3
39,0,0,0,2,0,0
40,0,1,0,1,2,3
41,0,1,0,1,1,0
42,0,2,2,2,0,1
43,1,1,1,2,1,3
44,0,3,0,0,2,0
45,1,0,0,0,1,5
46,0,1,1,2,3,2
47,1,3,2,2,0,2
48,0,0,2,2,2,2
49,0,3,1,0,1,2
50,1,1,0,1,4,2
51,0,1,3,4,1,2
52,0,1,4,1,0,1
53,0,0,0,0,0,0
