week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,0,1,1,1
2,0,0,1,0,1,2
3,1,1,3,1,2,3
4,0,0,1,1,1,0
5,0,0,0,0,1,2
6,0,2,0,0,2,0
7,1,1,0,0,4,0
8,0,0,2,0,4,1
9,1,0,2,2,0,3
10,1,1,2,3,3,4
11,0,1,0,2,3,2
12,1,1,0,1,2,1
13,0,1,0,0,0,1
14,1,2,0,1,1,2
15,0,0,1,2,0,2
16,0,0,0,1,2,5
17,0,0,1,0,0,0
18,0,1,0,1,2,0
19,0,0,0,0,0,2
20,0,0,0,2,1,1
21,0,0,0,0,0,1
22,0,0,1,2,1,3
23,0,3,0,0,1,2
24,0,1,0,0,0,2
25,1,0,0,0,2,1
26,0,0,1,2,0,5
27,0,0,0,0,1,1
28,0,1,0,0,1,1
29,0,4,0,0,1,1
30,1,0,1,1,0,2
31,0,1,0,0,1,0
32,1,0,0,0,1,0
33,2,0,0,0,0,0
34,1,0,1,3,0,5
35,0,2,1,1,1,1
36,0,0,0,0,1,2
37,0,1,0,2,0,1
38,0,0,1,2,2,4
39,1,0,1,0,0,1
40,0,0,0,0,1,3
41,0,1,1,2,1,0
42,0,0,0,1,1,1
43,0,0,0,0,0,3
44,0,1,0,3,0,1
45,1,1,0,2,3,1
46,0,1,0,0,0,1
47,1,0,1,2,0,1
48,1,0,0,1,2,2
49,0,0,0,0,3,1
50,0,1,0,0,1,1
51,0,2,0,2,0,1
52,0,2,1,2,2,3
53,0,0,0,0,0,0
