week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,4,5,5,11,18,28
2,5,5,6,9,14,22
3,4,6,4,4,11,16
4,9,1,8,10,11,25
5,7,5,3,10,20,24
6,10,6,9,9,12,27
7,4,6,7,11,22,25
8,7,3,10,9,9,26
9,3,5,11,9,20,36
10,5,8,11,9,12,17
11,2,4,7,9,11,15
12,5,7,5,10,10,14
13,1,6,5,5,11,18
14,2,2,8,8,12,21
15,1,2,5,10,7,17
16,1,6,6,7,15,17
17,6,3,5,6,11,19
18,3,5,8,13,9,24
19,6,6,2,7,9,18
20,4,8,8,6,8,7
21,4,7,5,4,25,19
22,5,8,12,5,14,16
23,2,2,10,9,14,13
24,4,5,9,10,13,15
25,3,12,1,6,13,23
26,4,5,7,8,13,17
27,5,6,12,12,10,19
28,3,5,5,13,12,16
29,2,3,4,5,12,29
30,4,8,6,9,7,16
31,2,5,6,11,13,21
32,5,5,4,6,10,13
33,2,3,3,4,8,17
34,6,4,9,8,14,15
35,4,6,7,6,14,10
36,2,2,6,11,7,17
37,4,9,6,9,14,15
38,2,4,3,13,10,16
39,1,5,8,7,6,23
40,3,9,4,8,12,20
41,5,10,10,11,11,22
42,3,4,11,7,12,28
43,2,5,7,11,11,15
44,3,9,9,10,7,15
45,3,5,4,8,14,21
46,4,6,13,8,9,25
47,3,6,8,12,12,18
48,3,1,9,8,16,22
49,5,9,8,9,13,21
50,6,6,7,13,13,20
51,5,7,7,18,8,19
52,6,4,8,10,18,21
53,0,0,0,0,0,0
