week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,2,6,1,2,2
2,1,1,2,2,3,7
3,0,0,1,0,2,0
4,2,1,0,1,1,1
5,0,1,1,0,1,1
6,1,1,1,2,0,4
7,0,1,2,2,1,3
8,0,1,0,1,2,2
9,0,0,0,1,1,3
10,0,1,1,3,2,6
11,0,0,0,2,2,4
12,1,2,0,0,0,2
13,0,0,1,0,1,3
14,0,0,1,2,2,0
15,1,0,2,5,1,2
16,0,3,0,0,3,2
17,0,2,1,2,2,2
18,1,1,0,1,1,2
19,1,0,2,2,0,2
20,1,0,0,1,3,3
21,1,1,1,2,0,2
22,1,0,2,1,1,0
23,0,0,1,2,1,4
24,0,1,2,0,2,0
25,1,0,1,0,1,1
26,0,2,2,1,1,2
27,0,0,0,1,2,2
28,0,0,1,0,0,1
29,1,1,0,0,3,1
30,1,1,1,0,1,2
31,0,0,1,0,0,1
32,1,0,1,0,1,0
33,0,0,0,2,1,5
34,1,0,2,0,0,2
35,0,1,2,2,2,3
36,0,0,1,1,1,2
37,0,1,1,3,0,2
38,1,1,2,1,4,0
39,1,0,0,1,0,2
40,1,1,0,0,1,2
41,0,1,0,0,1,2
42,0,0,1,3,1,4
43,0,1,0,1,1,0
44,0,1,0,1,3,0
45,0,1,1,3,0,1
46,1,1,2,0,1,2
47,1,2,1,2,4,2
48,2,0,3,1,0,1
49,1,0,1,3,0,2
50,1,0,2,2,2,4
51,0,1,0,3,3,2
52,1,1,1,1,3,3
53,0,0,0,0,0,0
