week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,1,2,1,1
2,0,0,0,0,0,0,0,0,0,0,1,2,2
3,1,0,0,0,0,0,0,1,0,0,0,0,3
4,0,0,0,0,0,0,0,0,0,0,0,2,0
5,1,0,0,0,0,0,0,0,1,0,0,1,0
6,1,0,0,0,0,0,0,0,0,0,0,1,3
7,0,0,0,1,1,0,0,1,0,1,0,2,2
8,0,0,0,0,0,0,1,0,0,1,0,0,2
9,0,0,0,0,0,0,0,1,0,0,2,4,2
10,0,0,0,0,0,0,0,0,0,0,2,1,2
11,0,0,0,0,0,0,0,1,1,0,1,0,5
12,0,0,0,0,0,0,0,0,2,0,1,1,1
13,0,0,0,0,0,0,0,0,0,0,0,0,2
14,1,0,0,0,0,0,1,0,0,0,2,2,0
15,0,0,0,0,0,0,0,0,0,0,2,0,1
16,0,0,0,0,0,0,0,0,1,0,2,2,2
17,1,0,0,0,1,0,0,0,0,0,1,1,1
18,0,0,1,0,0,0,0,0,0,0,1,1,1
19,0,0,1,0,0,0,0,0,0,0,1,0,1
20,0,0,0,0,0,0,0,0,0,0,1,3,2
21,1,0,0,1,0,0,0,0,1,0,0,0,2
22,0,0,0,0,0,0,0,1,0,0,3,4,2
23,0,1,0,0,0,0,0,0,0,3,1,2,1
24,1,0,0,0,1,0,0,0,1,1,1,1,1
25,1,0,0,0,0,0,0,1,1,0,1,1,0
26,0,0,0,0,0,0,0,0,1,0,0,2,1
27,0,0,0,0,1,1,0,0,0,0,0,2,0
28,0,0,0,0,0,0,0,0,0,1,1,1,3
29,1,0,0,0,0,0,0,0,0,1,0,1,1
30,1,0,0,0,0,0,0,0,0,1,1,0,1
31,0,0,0,1,0,0,0,0,1,0,0,5,4
32,0,0,0,0,1,0,0,0,0,1,3,1,2
33,1,0,0,0,0,0,0,0,0,3,0,2,1
34,0,0,0,0,0,0,0,0,0,1,1,3,1
35,1,0,0,0,0,0,0,0,1,0,1,1,1
36,0,0,1,0,0,0,0,1,0,0,1,5,4
37,0,0,0,0,0,0,0,1,0,1,0,1,0
38,0,0,0,0,0,0,0,1,2,0,0,0,0
39,0,0,0,0,0,1,1,0,1,1,0,4,2
40,0,0,0,0,0,0,0,0,0,1,0,1,1
41,0,0,0,0,0,1,0,0,0,1,2,0,0
42,1,0,0,0,0,0,0,0,0,0,1,1,4
43,0,0,0,1,0,1,0,0,0,0,2,1,3
44,0,0,0,0,0,0,0,0,1,2,0,3,4
45,0,0,0,0,0,0,0,0,0,0,0,1,2
46,1,0,0,0,0,0,0,1,0,0,1,2,1
47,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,0,0,0,0,0,0,0,0,0,0,2,2
49,0,0,0,0,0,1,0,0,0,1,1,2,1
50,0,0,0,0,0,0,0,0,1,0,0,1,3
51,1,0,0,0,0,0,0,0,0,0,0,1,1
52,0,0,0,1,0,0,0,1,0,2,1,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
