week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,1,0,3,2,1,0
3,0,0,0,0,0,1,0,1,0,1,2,3,0
4,0,0,0,0,0,0,2,0,0,0,1,0,2
5,3,0,0,0,0,0,0,0,1,1,4,0,3
6,0,0,0,0,0,0,0,0,1,0,0,1,1
7,0,0,0,0,0,0,0,0,0,0,1,2,1
8,0,0,0,0,0,1,0,1,1,1,0,1,2
9,0,0,0,0,0,0,0,1,0,2,1,2,0
10,0,0,0,0,0,0,0,1,0,2,3,1,3
11,1,0,0,0,0,0,0,0,0,1,1,3,3
12,0,0,0,0,0,0,0,0,2,1,0,1,0
13,0,0,0,0,0,1,0,1,0,1,1,3,4
14,1,0,0,0,0,1,0,0,1,1,1,3,2
15,0,0,0,0,0,0,0,0,1,0,2,1,0
16,0,0,0,0,0,0,0,0,0,1,1,2,2
17,0,0,0,0,0,0,0,0,0,1,1,1,3
18,1,0,0,0,0,0,0,0,0,0,2,0,1
19,0,0,0,0,0,0,0,0,0,0,3,4,1
20,1,0,0,0,0,0,0,0,1,1,0,1,1
21,0,0,0,0,0,0,0,0,0,1,1,0,1
22,0,0,0,0,0,0,0,0,1,0,2,2,2
23,1,0,0,0,0,1,0,0,1,0,0,2,3
24,0,0,0,0,2,0,0,0,0,0,2,1,2
25,0,0,0,0,1,0,0,0,2,0,2,2,2
26,2,0,0,0,0,0,0,0,1,0,1,0,2
27,0,0,0,0,0,0,1,0,0,0,0,0,3
28,0,0,0,0,0,0,0,1,1,0,1,2,2
29,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,2,2,3
31,0,0,0,1,0,1,0,0,0,1,0,0,2
32,0,0,0,0,0,0,0,0,0,2,2,2,7
33,0,0,0,0,0,0,0,0,2,2,0,2,2
34,0,0,0,0,0,0,1,0,0,0,0,1,1
35,0,0,0,0,0,0,0,0,1,0,0,5,3
36,0,0,0,0,0,0,0,0,2,0,2,1,3
37,0,0,0,0,0,1,0,0,1,1,0,2,0
38,0,0,0,0,0,0,0,0,0,1,0,2,0
39,0,0,1,0,0,1,0,0,1,1,0,2,3
40,0,0,0,1,1,0,0,4,0,0,1,1,0
41,2,0,0,0,0,2,0,1,1,1,0,1,1
42,0,0,0,0,1,1,0,0,1,3,2,5,2
43,0,0,0,0,0,0,0,0,0,1,2,1,0
44,0,0,1,0,1,2,0,0,0,0,1,1,3
45,0,0,0,0,1,0,0,0,0,0,2,4,4
46,0,0,0,0,0,0,0,0,0,0,3,1,4
47,1,0,0,0,0,0,0,0,0,0,1,2,0
48,0,0,0,0,0,0,0,0,0,1,1,1,2
49,0,0,0,0,0,0,0,0,0,2,1,2,3
50,0,0,0,0,0,0,0,0,0,2,0,2,2
51,3,0,0,1,0,0,0,1,0,0,1,0,1
52,0,0,0,1,0,1,0,0,0,0,2,0,3
53,0,0,0,0,0,0,0,0,0,0,0,0,0
