week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,2,2,7,4,17
2,3,5,3,8,11,11
3,0,2,1,8,9,10
4,3,6,3,3,4,13
5,1,2,3,2,5,5
6,1,2,7,6,8,18
7,4,3,3,6,11,15
8,1,5,3,2,12,9
9,4,0,8,3,5,12
10,4,1,3,3,9,11
11,1,3,3,6,5,7
12,0,2,3,1,10,10
13,1,4,2,3,2,8
14,0,2,2,4,2,5
15,3,5,5,3,4,5
16,1,2,5,3,10,13
17,2,3,4,3,6,14
18,1,1,4,3,10,10
19,1,2,3,2,5,10
20,2,2,3,4,3,6
21,2,0,3,5,7,8
22,2,7,4,2,3,10
23,2,5,3,5,1,3
24,2,4,2,3,2,5
25,1,4,3,3,4,6
26,2,2,1,5,3,9
27,2,0,4,2,7,10
28,1,2,3,4,4,6
29,3,4,3,8,6,9
30,1,0,1,4,6,8
31,5,1,6,2,8,9
32,0,2,4,6,5,8
33,2,2,2,3,2,9
34,1,5,3,3,7,8
35,3,4,3,9,5,5
36,2,2,4,5,6,8
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
