week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,4,3,10,18,17,21
2,3,8,5,14,21,34
3,3,7,9,11,12,21
4,3,5,4,9,15,29
5,5,3,10,12,16,35
6,4,6,6,12,16,11
7,4,2,7,8,9,17
8,4,13,7,6,12,18
9,5,5,6,13,15,19
10,4,7,3,4,9,22
11,2,6,5,5,8,26
12,4,2,7,12,12,20
13,3,4,10,6,8,20
14,5,6,4,6,11,20
15,6,4,3,6,10,13
16,6,6,8,9,15,9
17,1,8,7,9,7,19
18,3,5,7,5,15,9
19,3,7,10,13,11,18
20,4,2,8,5,12,16
21,1,2,12,6,7,16
22,7,4,5,12,10,21
23,2,5,7,9,6,15
24,6,6,5,7,12,13
25,1,2,10,5,13,15
26,5,5,8,9,8,16
27,5,6,3,9,11,17
28,3,7,7,3,4,15
29,4,3,4,11,8,16
30,5,7,6,5,10,14
31,3,5,6,5,9,15
32,3,8,7,10,12,20
33,4,7,8,13,15,16
34,4,7,6,7,10,17
35,4,6,6,4,7,13
36,4,7,5,15,8,21
37,4,8,7,10,12,12
38,0,5,6,9,8,16
39,6,6,7,16,16,13
40,3,4,4,12,11,23
41,6,7,6,9,8,15
42,1,3,6,13,11,16
43,3,9,6,13,6,20
44,4,4,7,8,7,14
45,5,4,4,13,15,17
46,5,4,4,10,9,16
47,4,6,6,8,15,11
48,5,4,9,17,11,26
49,7,5,9,13,15,24
50,3,5,7,7,14,28
51,5,3,7,24,13,24
52,4,5,11,11,11,21
53,0,0,0,0,0,0
