week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,0,3,5,8
2,1,1,3,5,4,6
3,1,1,3,5,5,5
4,0,0,3,2,9,6
5,2,0,5,2,9,3
6,2,1,2,2,4,10
7,3,1,0,4,4,6
8,2,2,1,4,5,4
9,0,1,4,4,2,4
10,1,0,3,3,5,5
11,1,1,3,2,3,3
12,0,0,1,1,4,7
13,1,2,4,0,5,3
14,0,1,0,2,3,1
15,0,1,0,2,2,0
16,0,1,1,1,4,1
17,2,0,1,2,4,4
18,0,1,1,0,2,2
19,1,1,1,0,2,6
20,1,0,0,2,0,2
21,0,1,2,3,3,4
22,0,2,1,0,0,2
23,2,1,3,2,2,2
24,1,1,0,4,3,2
25,1,1,1,1,4,3
26,1,0,2,1,2,7
27,0,0,1,3,4,2
28,0,1,1,1,6,2
29,0,0,1,0,4,2
30,0,1,0,3,3,2
31,1,1,1,0,1,3
32,0,2,1,0,5,1
33,1,0,4,5,0,5
34,0,2,0,2,2,6
35,0,1,1,0,1,0
36,1,1,0,1,3,3
37,1,1,2,4,2,5
38,0,1,3,0,4,3
39,2,0,1,1,3,6
40,1,3,2,1,2,2
41,0,0,0,1,1,3
42,1,0,2,2,3,9
43,1,3,1,3,2,6
44,1,2,0,2,2,4
45,0,2,3,4,4,4
46,2,1,3,2,1,2
47,3,2,2,3,0,1
48,2,2,2,0,2,3
49,0,1,2,3,7,7
50,2,1,2,2,2,6
51,0,1,0,3,6,2
52,1,4,0,4,2,2
53,0,0,0,0,0,0
