week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,0,0,1,0,1,1,0,5
2,1,0,0,0,0,1,0,1,0,1,2,1,8
3,0,0,0,0,0,0,0,0,0,1,1,1,1
4,0,0,0,0,0,0,0,1,0,1,0,2,3
5,0,0,0,0,0,0,0,0,0,0,0,6,4
6,1,0,0,0,1,1,1,1,0,1,1,2,7
7,0,0,0,0,0,0,1,0,0,0,2,1,4
8,2,0,0,0,0,0,0,0,2,0,1,3,4
9,0,0,0,0,0,0,0,0,0,1,1,2,2
10,0,0,0,0,0,0,1,0,0,1,2,2,6
11,0,0,0,1,1,0,1,0,1,0,3,3,5
12,1,0,0,0,0,0,2,2,0,0,0,2,3
13,0,0,0,0,0,0,0,0,0,2,0,3,4
14,0,0,0,0,0,0,0,0,0,1,3,1,3
15,2,0,0,0,0,0,0,0,0,1,1,2,4
16,0,0,0,0,0,0,0,0,0,1,0,2,3
17,0,0,0,0,0,0,0,0,2,1,1,4,5
18,0,0,0,0,0,0,0,0,0,0,2,0,2
19,1,0,0,1,0,0,0,0,0,1,2,0,2
20,0,0,0,0,0,0,1,0,3,1,0,2,6
21,0,0,0,0,0,0,0,1,1,0,1,3,3
22,0,0,0,0,1,0,0,0,2,3,0,0,4
23,0,0,0,0,0,0,1,0,0,2,1,1,4
24,1,0,0,0,0,0,0,2,0,0,0,2,3
25,1,0,0,0,0,0,0,1,0,0,1,4,5
26,0,0,0,0,0,0,0,0,0,3,2,2,3
27,0,1,0,0,0,0,0,0,0,1,4,1,3
28,0,0,0,0,0,0,0,0,0,1,2,1,2
29,0,0,0,0,0,0,0,0,0,2,2,3,1
30,1,0,0,0,0,1,0,0,0,0,3,4,4
31,0,0,0,0,0,0,0,0,2,2,2,2,2
32,0,0,0,0,0,0,0,0,1,2,3,2,4
33,0,0,0,0,0,0,0,1,0,3,1,1,1
34,0,0,0,0,0,0,0,0,0,1,3,4,2
35,0,0,0,0,1,0,1,1,0,0,0,2,2
36,0,0,0,0,0,0,1,1,0,3,3,3,1
37,0,0,0,1,0,0,0,0,0,2,1,2,4
38,0,0,0,0,0,0,0,0,0,2,0,3,4
39,0,0,0,0,1,0,0,0,1,1,0,4,4
40,1,0,0,1,0,0,0,0,0,0,5,7,6
41,2,0,0,0,0,1,0,0,2,0,3,2,3
42,0,0,1,0,0,0,0,0,0,1,3,4,0
43,0,0,0,0,0,0,0,0,1,1,2,3,3
44,0,0,0,0,1,0,0,0,0,0,2,1,5
45,0,0,0,0,0,0,0,0,0,0,0,1,4
46,4,0,0,2,0,0,0,0,0,0,2,3,1
47,0,0,0,0,0,0,1,0,1,0,2,4,5
48,1,0,0,0,0,0,0,0,2,0,2,1,4
49,1,0,0,1,0,0,0,2,1,0,2,3,4
50,0,0,0,0,0,0,0,0,1,0,1,0,2
51,0,0,0,0,0,0,0,0,1,5,3,1,5
52,1,0,0,0,0,0,0,1,1,3,0,2,6
53,0,0,0,0,0,0,0,0,0,0,0,0,0
