week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,0,0,1,0,1,0,2,4
2,0,0,0,0,0,0,0,1,1,0,0,1,2
3,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,1,0,3,4
5,0,0,0,0,0,0,0,0,0,0,1,3,3
6,0,0,0,0,0,0,0,1,0,0,2,1,1
7,0,0,0,0,0,0,0,0,0,0,1,1,2
8,0,0,0,0,1,1,0,1,0,2,1,1,3
9,0,0,0,0,0,0,0,0,1,1,1,1,3
10,1,0,0,0,0,0,0,0,0,0,1,1,3
11,0,0,0,0,0,0,0,0,0,0,1,1,1
12,0,0,0,1,0,0,1,0,0,0,1,2,2
13,0,0,0,0,1,0,0,0,0,1,1,2,5
14,0,1,0,0,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,0,2,1,0,1
16,0,0,0,0,0,0,0,0,0,0,1,2,1
17,0,0,0,0,0,1,0,0,0,0,1,1,1
18,0,0,0,0,0,0,0,0,0,1,0,2,1
19,0,0,0,0,0,1,0,0,2,0,0,2,2
20,0,0,0,0,2,0,0,0,1,1,1,1,4
21,0,0,0,0,0,0,0,0,1,0,1,4,4
22,1,0,0,0,0,0,0,0,0,1,0,0,1
23,0,0,0,0,0,1,0,0,0,0,1,0,4
24,0,0,0,1,0,0,0,0,0,1,1,1,2
25,0,0,0,0,0,0,0,1,0,3,1,2,0
26,0,0,0,0,0,0,0,1,0,2,0,0,0
27,0,0,0,0,0,0,0,1,0,1,0,1,1
28,0,1,0,0,0,0,0,0,1,0,0,2,0
29,1,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,1,2,2
31,1,0,0,0,0,0,0,0,0,1,2,1,4
32,0,0,0,0,0,0,0,0,0,0,0,1,2
33,0,0,0,0,0,0,1,0,1,1,2,1,0
34,1,0,0,0,0,0,1,0,1,2,1,0,3
35,0,0,0,0,0,0,0,0,0,1,2,0,3
36,0,0,0,0,0,0,0,0,0,1,2,4,0
37,0,0,0,0,1,0,0,0,0,0,0,1,1
38,0,0,0,1,0,0,2,1,0,1,3,3,3
39,0,0,0,0,0,0,0,0,0,2,2,1,1
40,0,0,0,0,0,1,0,0,0,0,0,2,4
41,0,0,0,0,0,0,0,0,1,0,0,1,3
42,0,0,0,0,0,0,0,0,0,1,1,2,0
43,0,0,0,0,0,0,1,1,1,0,1,2,1
44,1,0,0,0,0,0,0,0,0,0,1,2,0
45,0,0,0,0,0,0,0,0,0,1,1,4,1
46,0,0,0,0,0,0,0,1,2,0,1,0,1
47,0,0,0,0,0,0,0,0,0,0,0,1,1
48,0,0,0,0,0,0,0,0,0,3,4,4,1
49,1,0,0,0,0,1,0,0,2,0,0,1,2
50,0,0,0,0,0,0,0,0,0,2,1,1,1
51,0,0,0,0,0,0,0,0,0,1,2,3,1
52,0,0,0,0,0,0,1,0,0,0,1,1,3
53,0,0,0,0,0,0,0,0,0,0,0,0,0
