week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,1,0,0,0,1,4,2
2,0,0,0,0,0,0,0,0,1,1,0,0,2
3,0,0,0,0,0,0,0,0,0,0,0,1,3
4,0,0,0,0,0,0,1,0,1,0,4,1,3
5,0,0,0,0,0,0,0,1,0,1,1,2,4
6,1,0,0,0,0,0,0,0,0,2,0,0,3
7,1,0,0,0,0,0,1,0,0,0,0,2,6
8,0,0,1,0,0,1,1,0,0,1,0,0,3
9,0,0,0,0,0,0,1,0,0,1,0,3,2
10,0,0,0,0,0,0,0,0,0,1,1,1,0
11,0,0,0,0,0,0,0,1,0,0,0,2,6
12,0,0,0,0,1,0,0,1,0,1,0,1,2
13,0,0,0,0,0,0,2,1,1,0,0,4,2
14,0,0,0,0,0,0,0,0,0,0,0,2,2
15,0,0,0,0,1,0,0,0,0,1,1,2,4
16,0,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0,1,0,1,1,3
18,0,0,0,0,0,0,0,0,0,0,0,1,2
19,0,0,0,0,0,0,0,0,1,1,1,3,4
20,1,0,1,0,0,0,0,0,1,0,1,1,2
21,1,0,0,0,0,0,0,1,0,0,1,0,3
22,0,0,0,0,0,0,0,0,0,0,0,0,2
23,0,0,0,0,0,0,0,3,1,0,2,1,6
24,0,0,0,0,1,0,0,0,0,3,2,2,2
25,2,0,0,0,0,0,0,0,1,1,2,0,3
26,0,0,0,0,0,0,0,0,0,1,1,3,3
27,0,0,0,0,0,0,1,0,0,0,3,3,1
28,0,0,0,1,0,0,0,0,1,1,2,0,3
29,0,0,0,0,0,0,0,0,0,0,3,1,4
30,0,0,0,0,0,0,0,0,1,0,1,5,0
31,0,0,0,0,0,0,0,0,0,0,0,2,1
32,0,0,0,0,0,0,0,0,1,0,0,0,1
33,2,0,0,0,0,0,0,0,0,0,2,3,4
34,0,0,0,0,1,0,0,0,0,0,1,1,1
35,0,0,0,0,0,0,0,0,1,1,2,0,3
36,0,0,0,0,0,0,0,0,0,3,0,2,3
37,0,0,0,0,1,0,0,0,2,1,1,2,3
38,0,0,0,0,0,0,1,0,0,0,1,3,2
39,0,0,0,0,0,0,0,0,0,2,0,0,2
40,1,0,0,0,0,0,0,0,1,0,1,3,3
41,4,0,0,0,0,0,0,0,0,1,0,5,3
42,0,0,0,0,0,1,0,0,1,0,1,3,1
43,0,0,0,0,0,0,1,0,0,0,4,1,4
44,0,0,0,0,1,1,0,0,0,0,1,3,2
45,1,0,0,0,0,0,1,0,0,1,0,2,1
46,0,0,0,0,0,0,0,0,1,0,0,3,3
47,0,0,0,0,0,1,0,0,0,0,3,0,1
48,0,0,0,0,0,0,0,0,0,2,1,1,2
49,0,0,0,0,0,0,1,0,0,0,0,1,4
50,0,1,0,1,0,0,0,0,0,1,0,3,0
51,0,0,0,0,0,0,0,0,0,2,0,2,0
52,0,0,0,0,0,0,0,0,0,1,1,1,3
53,0,0,0,0,0,0,0,0,0,0,1,2,2
