week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,0,0,0,1,0,6,6,16
2,2,0,0,0,0,0,1,0,1,2,2,3,6
3,1,0,0,0,0,0,2,0,2,2,2,0,9
4,1,0,0,1,1,0,0,1,2,3,3,6,4
5,2,0,0,0,0,2,0,1,0,1,3,8,9
6,0,0,0,0,0,2,0,1,1,5,3,6,11
7,6,0,0,0,1,0,1,1,1,2,5,6,6
8,1,0,1,0,0,0,0,1,2,3,4,3,6
9,0,0,0,0,0,0,0,0,1,4,1,3,5
10,0,0,0,0,0,0,1,1,2,3,7,8,10
11,0,0,0,1,0,0,2,1,0,3,1,6,5
12,0,0,0,1,0,1,0,1,3,3,5,8,10
13,1,0,0,0,0,1,0,0,3,1,7,8,8
14,0,0,0,0,1,1,0,0,0,4,5,10,8
15,1,0,0,0,1,0,0,2,2,3,3,5,5
16,3,0,0,0,0,0,3,1,0,2,3,8,6
17,1,0,1,0,0,1,0,1,0,2,3,7,9
18,0,0,0,0,2,3,0,2,0,0,7,4,9
19,0,0,0,0,0,0,1,1,2,2,4,8,9
20,0,0,0,0,0,0,0,0,1,2,4,5,12
21,0,0,1,1,0,0,0,0,0,2,2,5,9
22,1,0,0,0,0,0,0,2,4,3,1,7,7
23,0,0,0,0,1,0,0,2,1,2,5,10,4
24,2,0,0,0,0,1,0,2,0,2,2,8,8
25,2,0,0,0,1,1,1,0,1,2,5,4,7
26,2,0,0,0,1,0,1,1,1,3,3,5,3
27,0,0,0,0,1,1,2,0,1,2,2,1,11
28,1,0,0,0,0,3,0,0,0,0,5,3,9
29,1,0,0,0,0,0,2,2,2,2,2,10,4
30,0,0,0,0,0,1,1,1,2,3,4,5,8
31,0,0,0,0,0,1,0,0,0,5,3,7,8
32,0,0,1,0,0,0,1,1,0,1,5,6,5
33,1,0,0,1,1,0,0,1,1,0,3,5,8
34,0,0,0,0,0,0,1,0,0,0,3,2,8
35,0,0,0,1,1,1,1,1,1,2,3,3,6
36,1,0,0,0,1,0,0,2,0,3,5,5,5
37,2,0,0,0,0,0,0,0,0,1,6,3,7
38,2,0,0,0,1,0,0,2,2,1,2,4,7
39,0,0,0,0,0,0,0,1,1,1,1,8,10
40,0,0,1,0,0,0,0,1,0,0,3,8,10
41,0,0,0,0,0,0,0,1,2,3,6,3,6
42,1,0,0,0,0,0,0,0,1,1,1,5,6
43,1,0,0,0,0,0,1,1,1,3,3,5,13
44,1,0,0,0,1,0,0,1,2,2,5,7,10
45,0,0,0,0,1,0,0,2,1,5,4,7,6
46,0,0,0,0,0,0,0,0,1,2,4,5,10
47,0,0,0,0,1,0,1,1,2,1,3,4,9
48,1,1,0,0,1,0,0,1,1,0,5,4,13
49,1,0,0,0,0,0,1,0,0,2,4,5,4
50,0,0,0,0,0,0,0,0,1,1,4,4,5
51,1,0,0,1,0,0,0,0,2,1,3,9,8
52,0,0,0,0,0,3,1,0,0,3,4,5,4
53,0,0,0,0,0,0,0,0,0,0,0,0,0
