week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,2,1,0
2,1,0,0,0,0,0,0,0,0,0,2,3,2
3,0,0,0,0,0,0,0,0,0,0,1,4,0
4,1,0,0,0,0,0,0,0,0,0,1,2,0
5,0,0,0,0,0,0,0,0,0,0,3,3,0
6,0,0,0,0,0,0,0,1,1,0,1,1,2
7,0,0,0,0,0,0,0,1,1,0,0,1,1
8,0,0,0,0,0,0,0,0,1,1,1,1,3
9,0,0,0,0,0,0,0,0,0,0,1,3,1
10,0,0,0,0,0,1,0,0,0,0,1,1,2
11,0,0,0,0,0,0,0,1,0,1,0,1,2
12,0,0,0,0,0,0,1,1,0,2,2,2,1
13,0,0,0,0,0,0,0,0,0,1,1,4,4
14,0,0,0,0,0,0,0,0,0,0,1,1,2
15,0,0,0,0,0,0,0,0,0,1,0,0,5
16,0,0,0,0,0,0,0,0,1,2,3,3,3
17,1,0,0,1,0,0,0,0,2,1,1,2,4
18,0,0,0,0,0,0,0,0,0,0,0,0,6
19,0,0,0,0,0,0,0,0,0,0,4,2,4
20,0,0,0,0,0,0,1,0,0,3,2,3,5
21,0,0,0,0,0,0,0,0,0,1,1,2,2
22,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,1,1,2,3
24,0,0,0,0,0,1,0,0,0,0,0,2,4
25,0,0,0,0,0,1,0,0,0,1,2,0,1
26,0,0,0,0,0,0,0,0,1,1,1,2,0
27,0,0,0,0,0,0,0,0,0,1,0,1,4
28,0,0,0,0,0,0,1,0,0,0,0,5,2
29,0,0,0,0,0,0,0,0,0,0,0,1,0
30,1,0,0,0,0,0,1,0,0,0,1,2,3
31,0,0,0,0,0,0,1,1,0,1,2,1,4
32,1,0,0,0,0,0,0,0,1,0,3,4,2
33,0,0,0,0,1,2,0,0,0,0,0,4,2
34,0,0,0,0,0,0,0,0,0,1,0,2,5
35,1,0,0,0,0,0,0,0,0,0,0,0,3
36,1,0,0,0,0,0,0,0,0,0,0,2,2
37,0,0,0,0,0,0,0,0,0,0,0,2,1
38,0,0,0,0,0,0,0,0,0,0,2,2,2
39,0,0,0,0,0,0,1,0,1,0,2,2,1
40,1,0,0,0,0,0,0,0,1,1,1,4,3
41,2,0,0,0,1,0,0,0,0,1,1,0,3
42,0,0,0,0,0,0,0,0,1,0,0,2,1
43,1,0,0,0,1,0,0,1,0,3,4,2,4
44,0,0,0,0,0,0,0,0,0,0,3,1,2
45,0,0,0,0,0,0,0,0,1,3,0,1,1
46,0,0,0,1,0,0,0,1,0,1,5,5,1
47,0,0,0,0,0,0,0,1,0,0,1,1,5
48,0,0,0,0,0,0,0,0,0,0,0,2,2
49,0,0,0,0,0,0,1,0,1,0,3,3,1
50,0,0,0,0,0,0,0,0,1,1,3,1,1
51,0,0,0,0,0,0,0,0,0,1,2,3,5
52,0,0,0,0,0,0,0,0,0,1,2,2,6
53,0,0,0,0,0,0,1,0,0,0,0,0,3
