week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,2,2,4,4,6,7
2,0,0,1,7,7,4
3,1,1,3,3,5,7
4,1,0,2,5,4,5
5,1,0,2,4,4,6
6,1,1,1,1,5,6
7,1,2,2,2,3,3
8,1,2,2,5,4,5
9,0,1,1,4,3,6
10,1,1,2,6,1,6
11,2,1,2,1,5,6
12,2,1,0,2,1,3
13,0,1,7,2,5,1
14,0,1,2,2,2,5
15,0,3,1,1,4,4
16,0,2,2,4,2,4
17,0,2,0,6,1,4
18,0,0,4,2,5,6
19,1,0,3,1,2,2
20,1,0,1,3,4,6
21,1,3,2,2,0,5
22,0,1,2,1,3,1
23,1,3,2,1,3,2
24,1,1,3,2,0,5
25,2,0,2,3,5,5
26,1,1,1,1,2,2
27,0,2,2,1,1,2
28,1,1,3,1,3,3
29,1,2,1,6,3,4
30,2,0,1,3,1,3
31,0,2,1,3,3,3
32,0,0,0,1,4,5
33,0,3,1,1,3,2
34,1,1,0,2,0,3
35,0,0,2,3,2,1
36,1,2,3,1,2,2
37,1,2,0,1,3,4
38,1,0,3,1,4,3
39,1,0,4,6,2,3
40,1,4,3,4,1,3
41,1,0,0,5,2,2
42,1,0,0,1,2,2
43,1,1,0,1,3,0
44,1,2,2,2,3,3
45,3,5,4,1,1,6
46,1,1,3,3,2,1
47,1,6,3,1,7,2
48,1,3,2,4,3,1
49,2,4,2,3,1,2
50,0,1,2,2,3,5
51,0,1,1,2,3,4
52,0,3,2,0,1,8
53,0,0,0,0,0,0
