week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,4,9,11,20,24
2,3,7,5,9,17,24
3,4,8,6,6,12,32
4,5,7,6,6,21,21
5,3,5,9,13,13,22
6,5,9,4,12,8,18
7,7,5,9,12,18,21
8,3,4,10,11,17,31
9,6,5,2,7,19,18
10,3,2,4,7,12,28
11,7,6,6,9,14,24
12,7,2,9,12,20,22
13,4,10,10,23,26,31
14,4,7,22,21,28,44
15,4,8,11,23,26,38
16,2,3,8,13,23,32
17,3,10,9,14,16,37
18,4,5,2,10,23,20
19,6,3,5,2,9,25
20,3,4,8,8,13,18
21,2,6,8,10,15,25
22,4,6,8,4,2,21
23,2,2,5,5,7,33
24,3,5,7,5,11,12
25,4,10,4,5,7,18
26,4,4,6,9,13,18
27,2,7,15,15,11,14
28,3,5,8,11,12,20
29,3,3,9,4,11,24
30,1,3,8,5,12,15
31,4,5,6,11,7,13
32,3,7,9,6,9,18
33,3,7,5,12,10,15
34,4,3,9,8,12,15
35,1,6,9,6,15,16
36,1,5,7,10,17,10
37,2,7,11,10,14,16
38,1,3,9,13,18,22
39,4,3,7,5,10,19
40,2,11,6,9,7,21
41,1,8,5,10,13,22
42,2,4,8,12,16,29
43,3,10,4,14,8,23
44,7,2,14,20,17,36
45,3,11,17,17,42,48
46,6,11,19,23,39,57
47,7,9,19,27,46,58
48,5,14,14,22,34,40
49,9,4,9,18,24,53
50,1,5,11,11,18,35
51,5,3,7,12,22,29
52,4,8,8,10,25,19
53,3,6,6,9,16,28
