week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,12,18,14,37,41,56
2,13,15,15,28,37,61
3,11,15,12,34,43,51
4,14,15,24,34,40,60
5,11,13,15,29,37,63
6,8,15,14,34,39,63
7,9,15,12,38,54,65
8,9,18,23,32,40,60
9,10,12,15,27,35,63
10,16,16,17,29,41,59
11,11,13,14,31,36,54
12,2,11,16,27,46,63
13,9,10,12,37,36,46
14,6,16,20,23,24,48
15,6,14,18,27,39,48
16,7,20,17,23,34,42
17,14,9,21,45,41,45
18,13,11,23,27,30,49
19,15,10,14,18,36,52
20,5,15,16,23,29,51
21,8,16,21,27,46,42
22,7,13,19,24,38,48
23,8,15,15,29,33,44
24,15,8,13,29,30,44
25,14,6,19,28,39,49
26,11,16,17,30,30,43
27,12,17,14,30,31,35
28,8,11,25,19,43,52
29,10,16,22,32,37,47
30,5,11,15,23,27,44
31,9,18,14,31,38,43
32,13,9,19,19,37,48
33,7,12,17,34,40,32
34,12,11,14,32,31,42
35,8,13,7,28,35,61
36,6,13,15,31,23,44
37,11,14,12,26,38,46
38,7,19,23,23,30,41
39,13,18,21,17,38,44
40,11,19,16,29,30,38
41,8,14,21,28,40,62
42,9,18,17,31,36,50
43,13,16,20,34,40,47
44,10,14,16,29,47,48
45,4,13,17,33,56,43
46,22,8,14,35,44,46
47,10,12,13,21,27,43
48,9,18,20,33,33,51
49,11,19,28,30,43,56
50,7,15,13,22,24,46
51,10,8,21,27,39,72
52,15,21,20,29,59,55
53,0,0,0,0,0,0
