week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,2,0,0,0,0,0,0,1,1,0,0,1,4
2,0,0,0,0,1,0,0,0,0,3,3,6,1
3,0,0,0,0,0,0,0,0,0,0,1,4,1
4,1,0,0,0,0,0,0,0,0,1,3,4,6
5,0,0,0,0,1,0,0,1,0,1,2,6,7
6,2,0,0,0,1,1,0,0,1,2,1,2,5
7,1,0,0,0,0,1,0,1,0,1,0,2,2
8,1,0,0,0,0,1,0,0,1,0,2,0,5
9,1,0,0,0,0,1,0,1,1,0,1,4,9
10,0,0,0,0,0,1,2,0,0,1,1,2,4
11,1,0,0,0,0,0,0,0,0,0,2,4,1
12,0,0,0,0,0,0,0,0,0,1,2,4,7
13,0,0,0,0,1,0,0,0,0,0,3,3,7
14,2,1,0,0,0,0,0,0,0,3,1,3,3
15,0,0,0,0,1,0,0,0,0,0,2,5,1
16,2,0,0,0,0,0,1,1,0,1,4,3,1
17,0,0,0,0,0,0,0,1,1,0,1,1,6
18,1,0,1,0,0,0,0,1,0,0,2,7,2
19,1,0,0,0,0,1,1,1,1,1,1,4,6
20,0,0,0,0,0,0,1,1,0,3,1,2,7
21,1,1,0,0,0,1,0,3,2,1,1,3,8
22,0,0,0,0,1,0,0,0,0,1,3,1,5
23,2,0,1,1,1,0,0,2,3,0,0,2,3
24,0,0,0,0,0,0,0,1,0,1,5,4,1
25,2,0,0,0,0,0,0,1,1,1,0,3,6
26,1,0,0,0,0,1,0,0,1,2,4,2,5
27,0,0,0,0,0,1,0,1,3,0,7,4,0
28,1,0,0,0,0,0,0,0,1,0,3,3,5
29,0,0,0,0,0,0,0,1,1,2,3,6,4
30,1,0,0,0,0,0,0,0,0,1,3,2,4
31,0,0,0,0,0,0,0,2,1,1,0,2,2
32,0,0,0,1,0,0,0,1,0,0,4,0,2
33,1,0,0,0,1,0,1,1,1,0,2,3,5
34,0,0,0,0,0,0,0,1,0,1,1,4,1
35,1,0,0,0,0,0,0,1,1,2,1,0,5
36,0,0,0,0,0,0,0,0,0,0,2,3,0
37,1,0,0,1,0,0,0,1,1,0,0,4,2
38,0,0,0,0,0,0,0,0,1,1,2,3,6
39,0,0,0,0,0,0,0,0,0,1,1,2,8
40,1,0,0,0,0,0,0,3,1,0,3,6,4
41,0,0,0,0,0,0,0,0,1,2,1,5,11
42,2,0,0,0,0,0,1,0,0,1,2,3,4
43,0,0,0,0,0,0,0,0,0,1,1,1,6
44,0,0,0,0,0,0,0,1,1,1,2,3,6
45,0,0,0,0,0,0,1,0,1,3,1,1,2
46,0,1,0,0,0,0,1,0,1,1,4,5,5
47,0,0,0,0,0,1,0,1,1,1,3,4,2
48,0,0,0,0,0,0,0,0,0,2,3,2,1
49,0,0,0,0,0,0,0,0,0,2,1,1,7
50,2,1,0,0,0,0,0,0,0,1,3,3,2
51,2,0,0,0,0,0,0,0,1,2,4,1,8
52,2,0,2,0,0,0,0,0,1,1,2,4,2
53,0,0,0,0,0,0,0,0,0,0,0,0,0
