week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,2,6,6,8,24,28
2,4,3,7,9,18,21
3,5,1,4,4,17,13
4,2,4,6,11,5,16
5,2,4,4,7,14,13
6,5,2,8,9,8,11
7,4,2,7,8,6,12
8,5,3,5,2,8,12
9,5,2,3,5,8,13
10,0,3,6,2,6,10
11,1,6,4,2,8,7
12,1,3,7,7,8,13
13,1,6,1,5,11,15
14,5,2,5,5,7,12
15,5,6,7,7,9,11
16,2,6,5,8,8,11
17,4,0,6,7,12,11
18,3,5,4,8,10,10
19,4,0,9,8,5,10
20,2,4,7,4,7,10
21,2,2,2,7,8,10
22,4,3,5,9,8,14
23,2,5,7,7,6,6
24,0,3,3,7,14,8
25,1,1,3,9,8,12
26,2,6,7,9,4,15
27,2,2,1,7,8,17
28,1,4,9,8,5,7
29,4,1,4,9,6,12
30,4,1,6,5,11,5
31,1,1,3,9,8,9
32,7,7,5,8,13,9
33,4,5,3,8,2,14
34,3,1,4,6,11,8
35,7,4,4,2,4,10
36,3,0,5,10,6,11
37,1,6,6,5,4,13
38,1,6,8,7,6,12
39,5,2,3,5,8,15
40,4,2,2,5,14,11
41,2,4,4,5,7,10
42,1,7,6,3,13,10
43,2,3,7,5,6,19
44,2,3,4,8,7,14
45,0,3,8,10,8,15
46,1,4,6,5,8,9
47,2,1,3,12,15,16
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
