week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,7,3,6,11,13
2,1,5,9,6,6,12
3,4,5,5,7,12,6
4,1,4,2,7,7,7
5,0,6,5,6,9,13
6,4,1,1,8,13,17
7,3,1,2,7,7,5
8,2,5,4,4,15,11
9,0,2,4,8,8,8
10,4,1,5,8,7,12
11,3,2,4,8,9,9
12,3,1,2,4,6,8
13,1,2,4,9,7,7
14,2,4,4,4,10,9
15,3,4,4,1,8,4
16,4,2,2,9,2,9
17,6,3,5,4,9,3
18,0,4,3,8,6,6
19,2,2,2,5,6,8
20,1,1,5,7,7,5
21,5,3,3,4,11,10
22,4,2,5,5,9,12
23,1,3,2,5,5,9
24,6,2,5,5,5,11
25,4,1,5,11,9,10
26,0,2,3,4,7,9
27,0,2,7,8,6,7
28,2,2,7,6,3,8
29,3,4,3,4,8,8
30,2,3,2,4,6,8
31,3,3,1,6,8,6
32,3,4,1,3,9,5
33,1,3,6,3,6,7
34,1,4,2,4,6,4
35,2,1,4,6,12,5
36,2,1,6,8,5,6
37,3,3,6,4,9,6
38,1,0,2,5,5,13
39,2,3,4,3,10,9
40,1,1,4,6,18,17
41,4,0,4,3,5,10
42,1,4,1,5,5,15
43,1,4,0,3,10,11
44,0,2,3,5,10,12
45,4,4,6,3,5,6
46,2,6,3,6,8,12
47,0,3,6,5,9,15
48,2,3,8,7,8,7
49,3,1,6,5,5,4
50,3,2,4,3,12,12
51,1,3,10,5,12,14
52,1,4,9,7,8,17
53,0,0,0,0,0,0
