week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,7,5,8,15,31,33
2,4,4,12,7,23,32
3,6,9,8,23,33,38
4,5,14,16,16,20,38
5,7,9,8,10,20,27
6,9,19,5,12,18,36
7,7,6,8,24,13,41
8,6,10,9,15,24,31
9,7,9,17,19,27,27
10,5,7,12,18,19,32
11,12,9,8,19,23,28
12,8,6,9,17,17,32
13,4,7,10,16,16,24
14,5,5,12,15,11,21
15,11,4,16,15,10,18
16,8,13,7,20,21,15
17,6,5,15,20,12,16
18,4,3,20,16,18,29
19,3,8,9,12,17,17
20,3,7,14,12,8,18
21,7,6,5,12,15,20
22,10,9,8,9,13,18
23,2,10,7,17,21,16
24,9,13,10,14,22,28
25,6,9,12,15,12,13
26,11,7,9,6,18,18
27,13,7,15,15,20,16
28,7,7,11,15,18,28
29,6,7,9,14,19,21
30,4,8,11,12,18,13
31,6,5,10,12,19,27
32,4,12,4,15,19,23
33,6,4,16,19,12,19
34,7,9,12,9,20,17
35,6,8,3,18,12,18
36,6,1,7,20,14,10
37,10,14,5,20,14,16
38,4,9,8,12,13,15
39,8,12,9,18,18,21
40,8,9,12,12,21,23
41,4,13,9,13,12,26
42,6,7,9,10,15,21
43,10,7,19,8,18,23
44,7,3,13,17,13,16
45,5,8,6,21,13,21
46,8,9,11,10,12,18
47,8,7,12,16,22,27
48,7,10,10,15,20,20
49,5,8,11,17,20,15
50,4,5,15,16,15,17
51,4,3,6,15,14,20
52,6,8,8,15,23,18
53,9,8,12,12,19,25
