week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,5,11,10,18,24
2,4,7,3,12,17,21
3,3,9,12,14,14,17
4,5,3,6,7,15,16
5,3,1,6,12,13,20
6,2,1,9,3,10,17
7,5,11,5,9,9,12
8,3,3,4,5,15,17
9,1,4,5,12,7,10
10,4,3,4,7,8,9
11,2,4,5,4,9,13
12,2,1,4,7,13,5
13,3,2,11,5,9,11
14,3,4,9,16,8,17
15,2,0,5,11,10,14
16,3,4,2,11,9,7
17,5,3,5,8,6,14
18,3,1,4,4,13,8
19,3,5,2,2,7,11
20,5,8,8,2,5,10
21,2,3,5,9,8,7
22,1,6,11,5,8,4
23,4,3,3,5,3,7
24,1,3,0,4,10,4
25,1,4,5,9,9,9
26,1,4,4,11,9,11
27,3,3,10,9,8,11
28,2,7,2,4,10,9
29,1,6,7,6,6,11
30,2,7,9,3,7,5
31,5,1,4,8,7,13
32,3,4,2,8,9,11
33,2,5,3,6,7,9
34,2,4,4,11,11,8
35,4,3,6,0,9,17
36,4,3,6,8,7,8
37,0,2,4,8,12,7
38,1,2,7,11,8,12
39,6,3,3,6,13,15
40,1,1,3,6,13,12
41,3,5,4,7,8,14
42,4,2,6,13,10,10
43,2,4,10,5,8,9
44,2,3,2,8,9,11
45,2,1,14,5,6,13
46,4,2,5,9,14,17
47,1,4,14,8,9,15
48,2,2,6,7,14,13
49,2,4,6,14,14,6
50,2,4,3,8,11,15
51,8,6,6,6,18,16
52,1,2,5,7,6,9
53,0,0,0,0,0,0
