week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,0,2,1,0,2,5,9,7
2,1,0,0,0,0,0,1,1,1,3,7,4,17
3,0,0,0,1,0,0,0,0,0,3,6,9,11
4,0,0,1,0,0,1,0,0,2,4,5,9,3
5,3,0,0,0,2,2,1,2,0,3,2,9,9
6,3,0,0,1,1,0,0,3,2,2,2,4,10
7,1,0,0,0,2,1,1,2,1,1,2,9,11
8,3,0,0,0,1,1,2,1,2,2,4,11,3
9,0,0,0,0,0,0,1,0,0,3,3,8,5
10,3,0,0,0,0,0,0,2,2,0,5,11,6
11,1,0,0,1,1,2,0,1,1,0,5,5,10
12,0,0,0,0,0,1,1,2,3,2,6,8,9
13,2,0,0,0,2,0,1,2,4,4,3,9,9
14,1,1,0,0,0,1,1,1,0,2,4,7,9
15,1,0,0,0,0,1,1,2,2,2,2,1,7
16,0,0,0,1,0,0,0,0,3,5,3,4,7
17,0,0,0,0,0,1,1,2,3,1,4,7,8
18,2,0,0,0,0,0,1,2,0,2,2,6,11
19,0,0,0,0,1,1,1,3,1,1,5,3,8
20,3,0,0,0,0,2,1,1,2,2,2,2,9
21,1,0,0,0,0,1,0,0,1,1,1,9,7
22,3,0,0,2,0,0,1,1,0,0,3,4,7
23,0,0,0,0,0,0,1,0,1,2,2,6,4
24,0,0,0,0,1,1,2,1,0,1,3,3,8
25,0,0,1,1,0,0,0,1,1,0,5,9,9
26,1,0,0,0,0,0,0,0,3,3,4,8,7
27,1,0,0,0,0,0,0,1,1,4,2,7,10
28,3,1,0,0,1,2,0,0,3,2,3,6,10
29,1,0,0,0,0,0,1,4,1,1,2,9,4
30,2,1,0,0,0,1,2,1,9,6,4,3,6
31,1,0,0,0,0,0,0,0,0,2,3,8,7
32,0,0,0,0,2,2,0,1,1,2,1,2,7
33,1,0,0,0,0,0,1,1,1,3,1,7,4
34,0,0,0,0,0,0,1,3,1,0,4,7,8
35,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
