week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,4,8,3,4,11
2,3,7,3,12,11,17
3,3,3,5,17,24,18
4,3,5,5,3,9,15
5,2,12,8,8,19,11
6,5,7,10,7,9,14
7,5,7,6,9,11,14
8,5,6,6,4,8,11
9,5,4,3,6,9,11
10,3,3,14,7,14,10
11,3,5,11,11,11,17
12,2,10,7,16,12,18
13,3,4,6,12,24,19
14,6,5,9,14,17,32
15,2,9,11,8,19,33
16,4,2,8,10,9,20
17,1,7,8,8,11,26
18,5,4,8,7,12,24
19,4,6,3,5,8,15
20,0,2,7,4,11,14
21,1,4,2,9,17,13
22,4,9,3,9,8,5
23,2,8,7,6,15,9
24,4,6,11,4,7,12
25,1,3,6,9,9,10
26,2,1,3,8,10,14
27,2,4,3,2,10,9
28,2,3,8,2,13,12
29,0,3,6,6,5,10
30,2,1,3,11,16,11
31,0,3,10,2,13,16
32,4,5,8,6,8,9
33,0,3,3,11,9,8
34,4,7,3,6,9,11
35,3,4,7,5,12,8
36,3,2,6,8,8,5
37,3,6,6,7,8,14
38,3,5,4,9,11,15
39,3,4,8,13,10,5
40,3,5,10,7,15,11
41,4,1,5,7,12,14
42,1,6,8,7,7,20
43,1,5,17,5,20,22
44,6,11,17,18,27,20
45,10,12,19,21,24,35
46,4,12,19,20,44,27
47,6,18,14,20,27,27
48,7,8,14,13,27,24
49,5,9,7,12,16,17
50,3,7,7,9,14,18
51,3,7,8,10,9,14
52,5,8,7,10,16,12
53,1,6,15,8,18,17
