week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,3,3,3,5,7
2,2,0,3,0,0,3
3,1,0,0,4,2,10
4,0,0,2,4,3,5
5,0,0,1,4,7,7
6,0,2,3,4,5,7
7,0,0,2,2,2,3
8,2,1,1,2,3,6
9,2,2,0,1,1,6
10,0,1,1,0,1,1
11,0,0,2,3,1,5
12,0,0,1,4,1,5
13,0,0,0,2,2,3
14,0,1,2,0,1,2
15,0,1,1,1,3,3
16,1,1,1,6,0,1
17,3,1,1,0,3,5
18,1,2,4,5,5,8
19,2,2,2,1,1,0
20,0,1,0,1,2,4
21,1,2,2,3,0,2
22,2,3,1,2,0,6
23,0,3,3,1,1,1
24,0,1,1,3,1,4
25,0,3,2,0,1,3
26,0,1,1,3,3,2
27,0,2,1,1,2,2
28,3,2,0,2,3,5
29,1,2,1,1,0,5
30,0,0,0,1,4,4
31,0,2,1,1,2,6
32,4,2,0,1,2,4
33,0,1,1,4,1,5
34,0,1,1,2,4,6
35,0,1,4,3,1,3
36,0,2,1,4,2,4
37,1,0,2,1,1,3
38,0,0,3,4,1,8
39,1,3,3,2,1,3
40,1,6,3,2,2,3
41,0,1,2,2,3,1
42,1,1,1,3,1,6
43,0,1,1,3,2,6
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
