week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,2,9,11,17,18
2,2,4,7,6,13,16
3,2,3,6,4,13,21
4,3,5,6,5,13,16
5,2,1,3,6,7,21
6,1,5,5,6,12,16
7,2,2,4,6,7,15
8,4,2,7,4,12,12
9,0,1,6,4,12,15
10,1,2,8,5,12,20
11,4,4,4,7,5,8
12,4,3,6,5,7,19
13,1,4,9,5,10,14
14,4,5,3,3,10,10
15,0,3,6,6,9,17
16,2,5,6,1,8,20
17,0,3,4,7,13,16
18,1,6,5,6,8,11
19,2,3,3,14,9,16
20,1,7,9,12,11,11
21,2,3,4,8,5,14
22,4,11,7,7,7,13
23,0,3,3,10,10,16
24,1,5,8,5,9,19
25,4,5,4,8,9,11
26,2,3,3,2,12,16
27,3,3,4,12,14,16
28,4,5,6,1,9,14
29,3,5,3,7,8,6
30,1,5,1,6,9,11
31,2,1,2,8,11,8
32,2,2,7,3,10,9
33,2,2,10,15,5,16
34,0,3,7,8,8,20
35,3,4,3,7,7,10
36,1,5,3,6,11,15
37,3,2,5,5,9,20
38,2,5,12,6,9,12
39,2,1,2,11,13,12
40,1,5,2,9,10,13
41,7,1,2,3,16,10
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
