week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,0,0,0,2,2
2,0,0,1,1,2,1
3,0,1,0,3,0,4
4,0,0,0,0,1,1
5,0,0,1,0,1,1
6,2,0,0,1,1,2
7,0,0,0,0,1,1
8,0,0,0,0,1,3
9,0,1,0,0,3,2
10,2,0,0,1,2,1
11,0,0,0,1,1,1
12,0,0,0,2,1,0
13,0,1,1,1,2,1
14,0,0,1,0,1,0
15,1,0,1,0,1,0
16,0,1,0,2,5,1
17,1,0,1,0,0,2
18,0,0,0,3,0,2
19,0,0,0,0,0,1
20,1,0,0,1,2,2
21,0,0,1,1,1,1
22,0,0,1,2,2,1
23,2,0,1,1,3,1
24,0,0,1,0,3,1
25,0,0,1,1,0,0
26,0,0,0,0,1,2
27,0,0,0,0,1,1
28,0,0,0,4,1,1
29,1,0,2,1,1,5
30,0,0,1,1,2,0
31,0,0,1,0,1,1
32,0,1,1,1,1,0
33,1,0,0,1,2,1
34,0,1,0,0,2,4
35,0,0,0,0,2,0
36,0,0,1,0,6,3
37,0,1,0,1,1,1
38,0,0,0,2,1,0
39,0,0,0,0,1,3
40,0,0,0,1,0,0
41,0,0,0,0,0,3
42,1,0,0,3,1,1
43,0,0,2,3,1,1
44,0,1,0,1,1,2
45,0,1,0,0,0,3
46,0,1,0,0,1,0
47,1,1,1,1,0,1
48,0,1,0,2,0,2
49,0,2,0,0,3,1
50,0,0,0,1,2,2
51,0,0,1,0,1,2
52,1,0,0,2,4,3
53,0,0,0,0,0,0
