week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,1,1,2,1
2,0,1,4,0,1,2
3,0,2,3,1,0,2
4,0,2,0,3,1,4
5,0,0,2,1,1,0
6,0,0,1,2,1,2
7,0,1,1,0,0,3
8,1,1,1,0,3,1
9,0,0,0,0,1,7
10,0,2,0,0,0,4
11,0,0,1,2,1,4
12,0,0,1,1,2,2
13,1,0,2,2,1,3
14,1,0,1,1,1,1
15,0,1,0,1,4,5
16,0,1,0,2,0,1
17,1,0,1,1,2,2
18,0,2,1,0,0,2
19,1,1,1,1,2,1
20,0,1,0,2,0,1
21,0,1,1,0,0,4
22,0,1,0,2,2,1
23,1,0,0,0,0,2
24,2,1,3,0,1,2
25,0,1,1,0,0,3
26,0,0,0,3,0,6
27,0,0,1,0,1,2
28,0,1,0,1,3,1
29,0,0,1,1,0,0
30,1,1,1,0,0,1
31,0,0,0,0,1,1
32,2,0,2,1,0,0
33,0,1,0,3,0,2
34,0,1,0,0,0,2
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
