week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,1,4,7,7,7
2,1,1,2,5,5,6
3,1,3,2,1,7,8
4,1,2,2,2,2,5
5,2,6,1,3,8,12
6,1,2,5,4,4,5
7,2,2,3,3,4,7
8,1,4,1,2,6,4
9,0,1,2,3,6,5
10,1,2,3,7,4,2
11,3,3,2,2,5,4
12,4,2,4,3,9,3
13,2,1,7,2,4,7
14,2,4,4,1,8,3
15,1,4,3,3,5,5
16,2,3,6,5,3,7
17,1,2,1,0,6,8
18,1,4,2,0,4,5
19,3,0,0,2,2,3
20,1,2,3,2,3,5
21,0,1,4,1,3,3
22,2,2,3,1,3,7
23,3,2,3,1,6,6
24,0,5,3,1,2,6
25,2,0,2,3,3,3
26,1,2,0,7,3,8
27,1,1,1,2,7,9
28,2,2,2,3,5,5
29,2,3,4,2,7,6
30,5,2,2,6,3,4
31,1,5,2,2,6,4
32,1,2,3,4,4,4
33,2,2,2,2,3,8
34,1,5,3,2,8,3
35,0,0,2,3,4,5
36,1,2,4,2,10,4
37,3,3,2,3,5,3
38,0,0,0,4,5,4
39,1,1,1,4,3,8
40,0,2,5,3,5,3
41,1,0,3,1,3,5
42,0,1,3,2,9,1
43,2,3,3,2,8,5
44,0,3,5,5,3,4
45,3,3,1,3,5,9
46,1,0,3,3,3,4
47,1,3,2,1,5,5
48,4,3,2,5,5,4
49,1,1,2,5,1,8
50,0,5,1,5,5,7
51,1,3,1,4,5,0
52,0,0,3,3,5,10
53,0,0,0,0,0,0
