week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,0,0,1,3,0
2,1,0,1,0,1,0
3,0,0,0,1,1,1
4,0,0,0,0,3,3
5,1,0,0,1,0,0
6,1,0,0,0,1,1
7,0,0,0,0,2,0
8,0,0,0,1,1,2
9,0,0,1,0,0,3
10,0,0,1,0,5,2
11,0,0,0,0,0,2
12,0,0,0,1,1,1
13,0,0,0,0,1,0
14,0,0,0,0,2,0
15,0,0,0,2,2,0
16,0,0,0,0,0,0
17,0,1,2,0,1,0
18,0,0,0,0,0,1
19,1,0,0,1,1,0
20,0,0,0,2,0,0
21,0,0,0,1,1,0
22,0,0,1,1,1,1
23,0,0,2,0,1,1
24,0,0,0,0,0,0
25,0,0,0,0,0,2
26,0,0,0,0,0,1
27,0,0,0,0,1,0
28,0,0,0,0,0,1
29,0,0,0,0,0,1
30,0,1,0,0,0,0
31,0,0,0,0,0,1
32,0,0,0,0,0,0
33,0,0,0,0,1,0
34,1,0,0,0,0,0
35,0,1,0,0,1,1
36,1,0,0,1,1,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,1,1,0,2,0
40,0,2,0,0,3,0
41,0,0,0,0,0,0
42,0,1,0,1,0,0
43,0,0,0,1,0,0
44,1,0,0,0,0,0
45,0,0,0,0,1,0
46,0,0,0,0,1,2
47,0,0,1,1,0,0
48,0,0,0,1,0,0
49,0,0,0,0,1,1
50,1,1,0,0,0,0
51,1,0,0,1,0,2
52,0,0,0,0,1,2
53,0,0,0,0,0,0
