week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,6,2,4,6,4,8
2,2,3,4,2,8,6
3,2,1,4,7,4,8
4,1,3,6,3,7,12
5,1,4,3,4,8,13
6,4,1,2,6,7,8
7,2,2,2,2,6,17
8,2,0,3,4,8,7
9,5,2,5,5,7,12
10,3,6,3,2,3,14
11,2,2,4,2,8,7
12,0,0,4,5,4,7
13,2,5,4,5,9,20
14,4,4,2,5,11,17
15,3,4,3,5,11,12
16,2,2,3,4,8,14
17,1,2,4,5,11,16
18,1,2,1,3,1,12
19,3,2,2,4,7,5
20,1,3,2,4,1,4
21,1,2,0,4,4,5
22,2,2,2,5,7,7
23,1,1,2,3,7,9
24,1,2,3,3,5,3
25,0,2,6,2,7,4
26,2,4,4,3,6,11
27,1,5,3,1,3,12
28,3,3,1,4,2,7
29,2,1,2,5,6,6
30,0,1,7,2,3,5
31,1,3,0,6,8,4
32,1,1,3,5,7,7
33,1,3,2,9,5,5
34,4,1,5,1,8,6
35,4,0,4,0,10,6
36,3,5,8,4,8,8
37,4,3,5,7,5,5
38,1,4,1,1,6,6
39,1,2,1,5,4,6
40,0,3,3,4,9,6
41,4,1,2,4,3,11
42,0,4,5,1,8,6
43,2,2,4,8,6,4
44,6,3,2,7,13,11
45,0,8,5,7,15,18
46,3,4,7,8,11,14
47,2,9,6,12,20,16
48,6,8,11,4,18,18
49,2,5,5,9,13,23
50,1,2,6,6,10,18
51,1,1,8,7,4,19
52,0,4,5,8,10,10
53,2,0,5,7,15,15
