week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,1,0,0,0,0,0,0,2,0,2,1,10,4
2,2,0,1,1,1,1,0,3,3,1,4,6,7
3,2,1,0,0,0,1,3,1,1,2,6,5,10
4,1,0,1,0,1,2,0,1,3,1,10,5,9
5,1,0,0,0,0,0,0,1,5,5,2,4,13
6,1,0,0,0,2,2,0,1,0,2,4,9,8
7,0,0,0,0,0,0,0,1,1,2,2,6,6
8,1,1,0,0,1,0,1,0,0,4,7,6,3
9,1,0,0,0,0,0,0,2,0,0,7,4,7
10,3,0,0,0,1,1,1,0,0,4,6,6,7
11,3,0,0,1,0,1,1,1,0,2,5,6,3
12,2,0,0,0,1,0,0,1,0,1,8,5,9
13,1,1,0,1,1,1,0,1,4,2,5,7,6
14,0,0,0,0,0,3,2,1,3,3,5,5,9
15,0,0,0,1,0,2,0,3,2,4,4,7,11
16,4,0,0,0,1,0,0,2,0,6,6,7,7
17,1,0,0,1,0,0,1,2,1,5,7,4,9
18,0,0,0,1,1,0,0,3,0,1,5,5,3
19,0,0,0,0,0,1,1,1,1,1,5,5,7
20,3,1,0,0,0,0,0,0,2,1,5,3,7
21,2,0,0,0,4,0,1,4,3,2,1,9,7
22,0,0,0,0,0,3,0,2,4,0,2,7,11
23,1,0,0,0,0,1,2,0,0,1,4,5,9
24,2,0,0,0,0,0,1,0,3,3,4,9,7
25,1,0,0,0,1,1,0,2,2,2,1,9,5
26,0,0,0,2,0,0,0,2,1,3,6,8,7
27,1,0,0,0,1,0,2,2,0,2,3,3,8
28,1,0,0,0,1,0,0,0,1,0,5,8,9
29,0,0,0,0,0,0,0,0,1,1,3,5,14
30,4,1,0,0,0,1,0,2,0,0,10,4,13
31,1,0,0,0,2,0,0,0,3,3,4,15,11
32,0,0,0,0,1,0,1,2,0,2,5,5,10
33,1,0,0,1,1,0,0,1,2,4,5,7,5
34,1,0,0,1,1,0,0,0,1,2,1,6,10
35,2,0,0,0,0,0,1,2,2,5,3,4,7
36,0,1,1,0,0,1,1,1,1,2,2,7,7
37,2,1,0,0,0,0,0,0,1,1,3,2,11
38,0,0,0,0,0,3,1,3,2,2,3,6,11
39,6,0,0,0,1,0,0,0,0,2,3,7,12
40,5,0,0,0,0,1,0,0,1,1,3,6,7
41,0,0,0,0,2,0,0,1,1,4,7,8,11
42,0,0,0,0,0,0,1,1,2,1,2,8,5
43,1,0,0,0,0,2,0,1,0,0,10,4,9
44,2,1,0,1,0,0,2,0,3,4,6,8,9
45,1,0,0,0,1,0,0,1,0,4,5,7,8
46,2,0,0,0,1,0,0,1,2,3,7,9,11
47,3,0,2,1,0,0,0,1,1,2,4,5,1
48,1,0,0,0,0,2,0,0,0,1,1,2,10
49,0,0,2,1,2,0,2,2,4,2,4,4,12
50,1,0,0,0,0,0,1,2,2,4,7,13,10
51,0,0,0,0,1,0,0,1,6,4,5,8,8
52,4,0,0,2,1,1,0,0,0,2,2,9,10
53,0,0,0,0,0,1,1,1,1,1,7,9,13
