week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,10,19,30,30,48,62
2,12,19,27,43,50,63
3,14,19,30,42,37,70
4,16,14,21,32,46,56
5,13,18,30,31,44,83
6,8,18,21,41,35,83
7,13,16,24,48,41,82
8,9,13,28,44,45,62
9,10,14,20,37,42,84
10,8,13,25,28,42,87
11,12,20,21,30,42,85
12,6,22,23,37,62,80
13,16,19,27,39,46,85
14,19,14,26,32,45,75
15,8,22,20,33,47,66
16,20,15,20,49,48,73
17,8,17,25,30,38,58
18,8,14,19,32,33,57
19,10,10,24,23,43,55
20,8,19,21,31,33,54
21,10,15,25,29,33,69
22,12,14,19,21,37,51
23,14,16,23,26,36,63
24,13,12,32,40,38,64
25,12,13,24,38,39,61
26,8,17,31,28,38,60
27,20,18,23,36,37,70
28,4,10,18,29,42,62
29,12,7,29,32,47,67
30,16,13,27,38,54,64
31,6,17,20,28,54,59
32,5,17,24,36,43,54
33,19,11,21,27,41,55
34,15,16,35,31,35,45
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
