week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,1,0,0,0,0,0,0,0,1,2
4,1,0,0,0,0,0,0,1,0,0,0,1,0
5,0,0,0,0,0,0,0,0,0,2,0,2,1
6,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,1,0,0,0
8,0,0,0,0,0,0,0,0,0,0,1,3,1
9,0,0,0,0,0,0,0,0,0,1,0,1,0
10,0,0,0,0,0,1,0,0,0,0,0,1,2
11,0,0,0,0,0,1,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0,0,1,1,1,3
13,1,0,0,0,0,0,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,1,0,0,1,2,0
15,0,0,0,0,0,0,0,0,0,1,1,0,0
16,0,0,0,0,0,0,0,0,0,1,1,1,1
17,0,0,1,0,0,0,0,0,0,1,0,0,1
18,1,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,0,0,0,1,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,0,0,1,0,0
22,0,0,0,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,2,0,0,0,0,1,1,0
24,0,0,0,0,0,0,0,0,0,0,1,0,0
25,0,0,0,0,0,0,0,0,0,0,0,1,1
26,0,0,0,0,0,1,0,0,0,0,0,0,2
27,0,1,0,0,0,0,0,0,0,0,0,2,2
28,0,0,0,0,0,0,0,0,1,0,0,0,0
29,0,0,0,0,1,0,1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,1,1
31,0,0,0,0,0,0,0,0,0,2,0,0,0
32,1,0,0,0,0,0,0,0,0,1,1,1,1
33,0,0,0,0,0,0,0,0,0,0,1,0,1
34,0,0,0,0,0,0,0,0,0,0,0,0,3
35,0,0,0,0,0,0,0,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0,0,0,0,0,1,0,0,1,0,0,0,0
38,0,0,0,0,0,0,0,0,0,1,0,1,3
39,0,0,0,0,0,0,0,0,0,1,1,1,1
40,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,0,0,0,0,0,1,0,0,0,0,0,1
42,0,0,0,0,0,0,0,0,0,0,1,1,1
43,0,0,1,0,0,0,0,0,0,0,0,2,2
44,0,0,0,0,0,0,0,1,0,1,0,4,1
45,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,2,1,0,1,1
47,1,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,1
49,0,0,0,0,0,0,0,0,0,0,0,1,2
50,1,0,0,0,1,0,0,0,0,1,0,1,3
51,0,0,0,0,0,0,0,0,0,1,0,1,1
52,0,0,0,0,0,0,0,0,0,0,0,2,2
53,0,0,0,0,0,0,0,0,0,0,0,0,0
