week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,3,2,4,5,3
2,1,1,2,2,3,6
3,0,1,0,3,2,4
4,4,2,2,1,4,7
5,1,1,1,3,3,4
6,1,2,4,2,3,4
7,0,0,1,3,3,1
8,1,3,2,0,1,3
9,1,4,1,0,2,4
10,3,3,0,5,2,4
11,0,1,2,2,0,3
12,0,1,0,3,0,1
13,1,1,1,2,0,3
14,1,1,0,0,2,1
15,0,1,1,1,1,7
16,0,2,2,4,3,3
17,0,1,0,0,3,3
18,2,2,2,2,0,5
19,0,1,0,2,1,3
20,1,0,1,1,4,3
21,2,2,2,0,2,4
22,2,2,2,3,3,4
23,1,0,2,2,3,2
24,0,0,1,0,2,7
25,0,1,2,1,7,3
26,1,1,0,1,2,4
27,0,2,3,5,2,1
28,0,2,2,2,2,0
29,0,1,1,4,3,2
30,0,2,0,2,0,3
31,0,1,1,2,0,3
32,2,2,0,3,2,5
33,0,2,2,1,3,2
34,0,0,0,2,1,1
35,0,0,0,1,4,5
36,0,0,0,2,5,3
37,0,2,1,2,1,1
38,1,0,1,1,3,4
39,0,3,1,2,2,2
40,1,3,2,4,2,3
41,1,0,0,1,3,6
42,0,1,3,0,2,1
43,0,1,0,1,0,2
44,2,1,1,0,3,3
45,0,0,4,1,2,1
46,0,2,0,4,4,3
47,2,1,1,1,2,6
48,1,0,2,4,4,2
49,0,3,2,4,2,7
50,0,3,1,2,6,6
51,0,3,2,2,0,4
52,0,3,0,3,6,6
53,0,0,0,0,0,0
