week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,1,0,0,0,4,3,4,10
2,0,0,0,0,1,1,1,1,1,4,4,8,11
3,1,0,0,0,0,0,0,1,1,1,4,6,9
4,2,0,0,0,0,0,2,0,2,1,4,2,5
5,0,2,0,0,1,0,0,0,0,2,2,6,7
6,0,0,0,0,0,0,0,0,1,1,4,7,6
7,1,0,0,0,1,0,1,0,1,1,2,6,7
8,1,0,0,1,0,0,0,0,0,1,7,6,6
9,0,0,0,0,0,0,0,0,0,1,6,7,10
10,0,0,0,1,0,1,0,3,0,4,5,4,9
11,3,0,0,0,0,0,0,2,0,2,6,3,7
12,1,0,0,0,0,0,0,0,0,3,2,8,7
13,1,0,0,0,0,0,0,1,0,2,9,8,7
14,3,0,0,0,0,0,0,1,1,4,1,5,10
15,1,0,0,0,0,0,2,0,2,2,7,8,12
16,1,0,0,0,1,0,1,2,3,0,7,5,5
17,1,0,0,1,0,1,0,1,2,3,0,4,5
18,0,0,0,0,0,2,0,1,1,4,3,7,4
19,0,0,0,0,0,0,0,1,2,5,2,6,3
20,0,0,0,0,1,0,0,0,3,1,6,4,3
21,0,0,0,0,0,3,1,2,0,5,1,8,7
22,6,0,0,0,0,1,0,0,2,0,4,6,2
23,0,0,0,0,0,1,0,1,0,0,8,7,5
24,1,0,0,0,0,0,1,2,0,1,5,4,6
25,1,0,0,0,0,0,2,0,1,1,7,4,8
26,2,0,0,0,1,0,0,0,4,4,5,4,6
27,0,0,0,0,0,1,0,1,0,3,2,3,6
28,2,0,0,0,0,2,0,1,2,1,4,4,9
29,1,0,0,0,1,1,2,1,3,1,1,4,8
30,0,0,2,0,0,0,1,3,3,3,3,2,4
31,0,0,0,1,2,1,1,1,1,2,4,8,7
32,1,0,0,0,1,1,0,1,3,3,1,2,10
33,0,0,0,0,0,0,0,1,1,6,4,4,7
34,0,0,0,0,2,0,1,2,2,2,1,9,15
35,1,0,1,1,0,0,2,2,1,3,7,3,7
36,1,0,0,0,0,0,1,0,2,3,5,4,11
37,1,1,0,0,0,0,0,1,1,1,1,11,10
38,1,0,0,0,0,2,0,1,0,0,2,9,11
39,0,1,0,0,1,0,2,1,0,3,2,8,9
40,0,0,0,0,0,1,0,0,2,7,4,11,5
41,0,0,0,0,0,1,1,1,1,1,3,3,7
42,1,0,0,0,1,2,0,1,1,2,6,4,4
43,1,0,0,0,0,0,1,0,1,2,4,5,3
44,3,0,0,1,0,1,1,1,1,1,2,10,5
45,1,0,0,0,2,0,0,0,3,2,5,3,6
46,0,0,0,0,0,1,1,0,2,1,5,7,7
47,1,0,0,0,0,2,0,0,0,4,2,7,3
48,0,0,0,0,1,0,0,1,0,1,6,8,9
49,3,0,0,1,0,0,1,1,2,1,4,3,3
50,3,0,0,1,1,0,0,0,0,3,1,4,9
51,3,0,0,0,0,1,0,1,1,0,4,9,6
52,0,0,0,0,0,1,0,2,0,3,3,4,8
53,0,0,0,0,0,0,0,0,0,0,0,0,0
