week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,4,2,5,14,13,22
2,2,5,4,15,19,20
3,1,10,5,8,16,19
4,5,6,9,8,14,20
5,3,9,5,7,12,14
6,3,6,8,9,8,17
7,1,8,5,9,15,26
8,4,4,8,8,13,13
9,5,6,9,14,8,16
10,1,6,12,19,5,18
11,6,6,6,13,16,15
12,2,4,8,7,14,16
13,5,6,4,11,7,20
14,4,2,13,8,6,16
15,3,10,8,13,8,7
16,2,2,8,6,10,14
17,4,6,8,9,14,22
18,1,8,11,8,16,17
19,3,4,8,11,10,13
20,2,9,11,15,17,8
21,3,7,13,12,15,16
22,2,4,5,7,6,14
23,3,1,14,8,7,8
24,4,2,8,9,22,11
25,5,2,13,11,12,15
26,6,9,6,10,11,13
27,2,9,1,2,10,11
28,1,5,8,8,12,18
29,1,6,9,9,16,27
30,5,8,11,12,9,13
31,4,4,8,9,6,9
32,2,5,7,5,7,17
33,3,5,11,6,4,16
34,5,5,4,9,12,17
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
