week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,1,1,0,0
2,0,0,0,0,0,0,0,0,0,2,0,1,1
3,1,0,0,0,0,0,0,0,0,1,2,1,0
4,0,0,0,0,0,0,0,1,0,0,1,2,3
5,0,0,0,0,0,0,0,0,0,1,1,0,3
6,0,0,0,0,0,1,0,0,0,1,0,1,2
7,0,0,0,0,0,0,0,1,0,1,1,2,0
8,0,0,0,0,0,0,0,0,0,0,3,1,1
9,0,0,0,0,0,0,0,0,2,0,2,5,2
10,0,0,0,0,0,0,0,0,0,0,2,2,4
11,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,0,0,0,0,0,0,0,0,2,0,1,4
13,0,0,0,0,1,0,0,0,1,0,0,3,3
14,0,0,0,0,0,0,0,0,0,1,2,1,3
15,0,0,0,0,0,0,0,0,0,0,0,0,3
16,0,0,0,0,0,0,0,0,0,1,0,2,1
17,0,0,0,0,0,0,0,0,0,0,0,3,1
18,0,0,0,0,0,0,0,0,0,0,0,3,0
19,0,0,0,0,0,0,1,0,0,0,1,0,1
20,0,0,0,1,0,0,1,0,0,1,1,0,0
21,0,0,0,0,0,0,0,1,0,0,0,2,1
22,0,0,0,0,0,0,0,0,0,1,0,1,0
23,0,0,0,0,0,0,0,0,0,0,1,0,1
24,1,0,0,0,0,1,1,0,0,1,0,0,0
25,1,0,0,0,0,0,0,0,0,1,0,1,2
26,0,0,0,0,0,0,0,0,0,1,2,2,2
27,1,0,0,0,0,0,0,0,1,0,1,2,0
28,0,0,0,0,0,1,0,1,1,1,1,0,3
29,0,0,0,0,0,0,0,1,0,0,0,2,3
30,0,0,0,0,0,0,1,0,0,0,1,4,1
31,0,0,0,0,0,0,0,1,0,0,0,1,2
32,1,0,0,0,0,0,0,0,0,0,1,1,2
33,0,0,0,0,0,0,0,0,2,0,2,1,2
34,0,0,0,1,0,0,0,0,0,2,3,1,1
35,0,0,0,0,0,0,0,0,0,0,0,1,3
36,0,0,0,0,0,0,0,0,0,0,0,1,2
37,0,0,0,0,0,0,0,1,2,0,0,1,1
38,0,0,0,0,0,0,0,0,1,0,1,1,2
39,1,0,0,0,0,0,1,0,1,1,1,1,2
40,0,0,0,0,0,0,0,0,0,2,1,2,0
41,0,0,0,0,0,0,0,0,0,1,2,3,2
42,0,0,0,0,0,1,0,0,0,0,0,1,6
43,0,0,0,0,0,0,0,0,0,1,2,3,1
44,0,0,0,0,0,0,0,0,0,0,1,1,3
45,1,0,0,0,0,0,0,1,0,1,1,0,0
46,0,0,0,0,0,0,0,0,1,0,0,1,1
47,0,0,0,0,0,0,0,0,0,0,1,4,2
48,0,0,0,0,0,0,0,0,2,0,1,2,4
49,0,0,0,0,0,0,1,1,0,2,1,1,1
50,0,0,0,0,0,0,1,0,0,2,4,0,0
51,0,0,0,0,1,0,0,0,0,1,0,3,3
52,1,0,0,0,0,0,0,0,0,0,1,0,2
53,0,0,0,0,0,0,0,0,0,0,0,0,0
