week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,1,1,0,0,0,1,0,5,1
2,0,0,0,0,0,0,0,1,0,1,2,2,4
3,0,0,0,0,0,0,0,0,0,0,0,2,1
4,0,0,0,0,0,3,0,0,0,0,3,2,4
5,0,0,0,0,0,0,0,0,0,0,3,1,3
6,0,0,0,0,0,0,1,0,0,0,3,4,3
7,0,0,0,0,0,0,1,0,0,1,2,3,1
8,1,0,0,0,0,0,0,0,1,0,2,5,1
9,0,0,0,0,0,0,0,0,1,1,1,0,1
10,0,0,0,0,0,0,0,0,1,2,0,3,2
11,0,0,0,0,0,0,0,0,0,2,0,0,3
12,0,0,0,0,0,0,0,0,0,1,0,0,3
13,0,0,0,0,0,0,0,0,1,0,3,0,0
14,1,0,0,0,0,0,0,0,0,2,1,2,4
15,0,0,0,0,0,0,1,0,0,0,1,1,4
16,0,0,0,0,0,0,2,0,0,0,2,3,1
17,0,0,0,0,0,0,0,0,0,1,2,5,5
18,1,0,0,0,0,1,1,1,0,1,4,7,1
19,1,1,0,0,0,0,0,0,0,1,4,1,2
20,1,0,0,0,0,0,0,0,0,1,0,1,4
21,0,0,1,0,1,0,0,0,0,0,0,1,3
22,1,0,0,0,0,0,0,0,0,1,0,1,5
23,0,0,0,0,0,0,0,0,0,3,0,4,4
24,0,0,0,0,0,0,1,0,0,0,0,1,1
25,1,0,0,0,0,0,0,1,0,0,0,0,1
26,0,0,0,0,0,0,0,0,1,0,0,2,6
27,1,0,0,0,0,0,0,0,1,0,0,0,0
28,0,0,0,0,0,0,0,0,0,1,5,1,2
29,1,0,0,0,1,0,0,1,0,0,1,3,4
30,0,0,0,2,1,0,0,0,1,1,1,2,0
31,0,0,0,0,0,0,1,0,0,2,0,1,4
32,0,0,0,0,0,0,0,0,1,1,0,1,5
33,1,0,0,0,0,0,0,1,1,0,0,0,2
34,0,0,0,0,0,1,0,0,0,2,3,2,2
35,0,0,0,0,0,0,0,0,1,0,0,1,3
36,0,0,0,0,0,1,0,1,0,0,0,3,3
37,0,0,0,1,0,0,2,0,0,1,0,3,0
38,0,0,0,0,0,0,0,0,1,1,1,2,5
39,2,0,0,0,0,0,0,0,0,0,1,1,3
40,1,0,0,0,1,0,0,0,0,0,1,1,1
41,0,0,0,0,0,0,0,0,0,0,1,2,1
42,0,0,0,0,0,1,0,0,0,0,2,2,2
43,0,0,0,0,0,0,0,0,0,0,2,0,4
44,0,0,1,0,0,0,1,0,0,1,1,4,3
45,0,0,0,0,0,0,1,0,0,1,3,2,4
46,0,0,0,0,0,0,0,0,1,0,2,2,7
47,1,0,0,0,1,0,1,1,0,1,1,3,4
48,0,0,0,0,0,0,0,1,0,0,0,3,6
49,0,0,0,0,0,0,0,1,0,0,0,2,4
50,0,0,0,0,0,0,0,0,2,0,3,1,3
51,0,0,0,0,0,0,0,0,2,0,3,2,3
52,0,0,0,0,0,0,0,0,0,1,2,1,4
53,0,0,0,0,0,0,0,0,0,0,0,0,0
