week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,0,0,0,0,1,0,0,0,1,1,3,1
4,0,0,0,0,0,0,1,1,0,0,1,0,3
5,0,0,0,0,0,0,0,0,0,0,0,1,4
6,1,0,0,0,0,0,0,0,0,0,2,0,0
7,0,0,0,0,0,0,0,0,0,0,0,3,0
8,0,0,0,0,0,1,0,0,0,0,0,1,2
9,0,0,0,0,0,0,0,0,1,1,1,2,1
10,0,0,0,0,0,0,0,1,0,0,2,2,1
11,0,0,0,0,0,0,0,0,0,0,1,1,1
12,0,0,0,0,0,0,0,0,0,0,0,0,2
13,0,0,0,0,0,0,1,0,1,0,0,1,2
14,0,0,1,0,0,0,0,0,0,0,1,0,2
15,0,0,0,0,0,0,0,0,0,0,1,2,1
16,0,0,0,0,0,0,0,0,0,1,0,0,4
17,0,0,0,0,0,0,0,0,0,0,0,2,1
18,0,0,0,0,0,0,0,2,0,0,0,1,0
19,0,0,0,0,0,0,0,0,0,0,0,1,1
20,0,0,0,0,0,0,0,1,0,0,1,1,1
21,0,0,0,0,1,0,1,2,0,0,0,1,2
22,1,0,0,0,0,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,0,0,0,0,1,0,1,0,0,0,1,0
25,0,0,0,0,0,0,0,0,1,0,1,1,0
26,0,0,0,0,0,0,0,0,0,1,1,2,1
27,0,0,0,0,0,0,1,0,1,0,0,1,1
28,0,0,0,0,0,0,0,0,0,0,1,2,2
29,1,0,0,0,0,0,1,0,0,0,0,0,2
30,0,0,0,0,0,0,0,0,0,0,0,1,1
31,1,0,0,0,0,0,0,0,0,0,1,1,1
32,0,0,0,0,0,0,1,1,0,0,0,0,2
33,0,0,0,0,0,0,0,0,0,1,0,0,2
34,0,0,0,0,1,0,0,1,0,0,0,0,0
35,1,0,0,1,0,1,0,0,0,1,1,0,1
36,0,0,0,0,0,0,0,0,0,1,0,2,0
37,0,0,0,0,0,0,0,0,0,0,1,1,1
38,0,0,0,0,0,0,0,1,0,0,0,1,0
39,1,0,0,0,0,0,0,0,0,0,1,0,0
40,0,0,0,0,0,0,0,0,0,0,0,1,1
41,0,0,0,0,0,0,0,0,0,2,3,2,3
42,0,0,0,0,0,2,0,0,0,0,2,0,1
43,0,0,0,0,0,0,0,0,1,1,0,0,2
44,0,0,0,0,0,1,0,1,0,2,1,0,2
45,0,0,0,0,0,0,0,1,1,0,0,3,2
46,1,0,0,0,0,0,1,0,0,0,0,1,3
47,0,0,0,0,0,0,0,0,1,1,0,1,3
48,0,0,0,0,0,0,0,0,1,0,1,2,2
49,0,0,0,0,0,0,0,0,0,0,0,2,3
50,0,0,0,0,0,0,0,1,0,0,2,3,1
51,0,0,0,0,0,0,0,0,0,0,1,1,0
52,0,0,0,0,0,0,0,0,0,0,0,2,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0
