week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,2,0,0,1,3,4,6,2,7,14,29,41,61
2,6,0,1,0,4,0,4,6,6,18,26,28,35
3,5,1,0,0,2,4,5,11,13,13,30,38,55
4,12,0,1,2,4,2,5,4,13,18,28,42,58
5,8,0,2,1,5,3,3,5,9,18,32,38,54
6,3,0,0,0,3,6,6,8,11,12,25,45,58
7,9,1,1,2,3,3,5,9,10,18,30,35,48
8,4,2,3,3,2,4,2,7,11,12,27,43,62
9,1,2,0,1,1,2,5,7,6,19,31,40,52
10,7,1,0,0,4,0,4,6,6,18,39,39,57
11,7,0,0,3,4,4,5,8,5,13,22,46,43
12,6,0,1,4,2,4,1,5,12,19,19,41,63
13,5,1,0,1,3,6,2,5,10,12,27,43,46
14,4,0,0,2,3,6,2,7,7,13,22,27,43
15,7,1,1,2,1,5,4,11,9,13,37,24,42
16,7,0,0,1,1,4,11,5,7,15,19,40,53
17,5,1,1,1,1,4,4,3,7,15,31,34,41
18,5,1,1,1,5,9,3,6,6,14,29,32,57
19,2,0,0,1,3,4,3,2,9,14,27,44,63
20,12,1,2,0,0,4,6,7,7,15,21,28,51
21,5,0,1,2,0,3,3,5,5,13,24,27,56
22,8,0,1,1,2,0,1,10,8,12,16,35,49
23,4,1,0,1,5,3,4,4,5,19,26,44,42
24,9,1,1,1,3,2,2,6,6,18,23,41,59
25,7,0,0,2,2,3,3,2,8,19,35,32,49
26,14,0,1,0,3,2,5,3,15,18,32,35,39
27,8,0,0,3,4,6,4,0,6,16,22,37,48
28,12,1,0,2,1,11,4,7,11,10,19,30,58
29,6,1,1,0,1,4,8,5,6,14,25,49,47
30,7,0,0,3,3,3,8,5,9,18,30,34,45
31,5,0,0,2,1,9,4,5,7,23,23,43,68
32,7,0,2,4,3,4,6,3,5,20,32,46,52
33,8,2,0,5,2,4,4,4,6,9,22,37,47
34,4,0,0,0,2,0,2,5,11,12,23,34,49
35,3,0,0,2,4,10,4,6,14,15,24,40,50
36,9,0,0,2,3,4,2,5,8,16,40,35,62
37,5,1,1,0,2,5,6,5,8,18,32,22,40
38,10,0,1,2,3,2,0,9,14,13,29,35,54
39,5,0,1,2,3,4,3,5,5,10,17,46,71
40,11,0,3,3,3,2,4,8,7,9,33,36,71
41,9,0,0,2,1,3,1,10,9,16,40,32,55
42,11,0,1,1,3,4,2,5,6,15,21,54,42
43,4,1,0,0,1,4,5,2,6,18,24,43,61
44,5,0,1,0,4,5,3,7,11,19,31,48,45
45,5,0,0,1,4,1,7,7,5,20,27,39,56
46,4,0,1,0,1,2,4,1,10,14,30,49,53
47,3,0,0,1,3,3,3,6,11,12,19,30,44
48,6,1,0,0,3,3,3,8,8,16,33,34,65
49,7,0,1,3,2,6,9,3,7,19,27,34,42
50,5,0,0,0,3,2,2,4,12,13,32,41,53
51,13,1,1,2,5,3,5,5,11,12,28,47,60
52,2,2,1,2,0,9,1,7,8,18,39,38,45
53,0,0,0,0,0,0,0,0,0,0,0,0,0
