week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,0,1,3,1,0
2,1,0,1,2,2,1
3,0,1,1,2,0,2
4,0,1,0,1,2,1
5,0,0,2,1,1,2
6,0,0,0,0,1,3
7,1,0,0,0,2,1
8,2,1,0,1,3,2
9,0,1,0,1,2,0
10,0,1,1,0,2,0
11,0,0,2,0,1,4
12,1,0,1,0,1,1
13,1,0,0,1,1,4
14,1,0,3,0,1,3
15,0,0,0,1,2,1
16,1,0,0,0,3,1
17,0,0,1,1,4,3
18,0,0,1,1,0,1
19,0,1,1,0,2,2
20,1,0,0,3,2,3
21,0,2,1,0,1,3
22,0,0,0,0,2,0
23,0,0,2,1,0,1
24,0,0,3,2,2,1
25,0,1,2,0,1,4
26,1,0,3,2,3,3
27,1,2,2,3,3,1
28,0,0,2,0,3,2
29,0,0,3,1,2,1
30,0,0,0,2,3,4
31,2,0,0,1,1,3
32,0,0,0,0,1,1
33,1,0,0,2,5,1
34,0,1,1,0,1,2
35,0,0,0,0,1,1
36,0,2,0,1,0,0
37,0,0,0,1,2,3
38,0,1,1,0,0,2
39,0,1,0,1,2,1
40,0,1,1,1,1,2
41,0,0,1,1,0,1
42,1,0,0,2,1,3
43,1,0,0,1,0,3
44,0,0,0,0,1,1
45,0,1,0,1,3,0
46,1,1,1,1,1,2
47,0,0,0,3,0,3
48,0,0,0,3,2,4
49,0,0,0,0,1,2
50,1,0,1,1,0,3
51,0,0,1,1,1,2
52,0,1,1,0,3,2
53,0,0,0,0,0,0
