week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,1,0,0,0,2
2,1,0,0,0,0,0,0,0,0,0,0,3,3
3,0,0,0,0,0,0,1,0,0,1,1,0,1
4,0,0,0,0,0,0,0,0,1,1,1,0,2
5,0,0,0,0,0,0,0,0,0,0,1,1,4
6,1,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,1,0,2,0,1
8,0,0,0,0,0,0,0,0,1,0,2,0,4
9,0,0,0,0,0,0,1,0,0,0,0,2,1
10,1,0,0,0,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,0,0,0,1,0,0,0,0,0,0,0,5
13,0,0,0,0,0,0,0,1,0,0,1,1,2
14,0,0,0,0,0,0,0,0,0,1,1,3,3
15,0,0,0,0,0,0,0,0,0,0,1,0,0
16,0,0,0,0,0,1,1,1,0,0,2,2,2
17,0,0,0,0,0,0,0,0,0,0,2,0,2
18,0,0,0,0,0,0,1,0,1,0,0,0,3
19,0,0,0,0,0,0,0,1,1,1,2,1,4
20,1,0,0,0,0,0,0,0,0,1,1,2,0
21,0,0,0,0,0,0,0,0,0,0,0,4,0
22,0,0,0,0,0,0,0,0,0,0,2,0,1
23,0,0,0,0,0,0,0,1,1,0,0,0,3
24,0,0,0,0,0,1,0,0,1,1,0,1,1
25,0,0,0,0,1,0,0,0,0,2,1,2,0
26,0,0,0,0,0,0,0,0,1,1,0,1,4
27,0,0,0,0,1,0,0,0,0,0,0,2,0
28,0,0,0,0,0,0,0,0,0,2,0,1,1
29,2,0,0,0,0,1,0,0,0,1,0,2,1
30,0,0,0,0,0,0,0,0,0,1,1,5,3
31,0,0,0,0,0,0,1,0,1,1,0,0,0
32,0,0,0,1,1,0,0,0,0,1,2,2,1
33,0,0,0,0,0,0,0,0,0,0,0,2,3
34,1,0,0,0,0,1,1,0,0,0,2,6,0
35,0,0,0,0,0,0,0,1,0,0,0,1,2
36,0,0,0,0,0,0,0,1,0,1,0,1,5
37,0,0,0,0,0,1,0,0,0,0,2,3,0
38,1,0,0,0,0,0,0,0,1,3,1,3,3
39,1,0,0,0,0,0,0,1,0,0,0,2,3
40,0,0,0,0,1,0,0,0,0,0,0,2,1
41,0,0,0,0,1,0,0,0,0,1,0,1,2
42,0,0,0,0,0,0,1,0,0,2,0,2,1
43,0,0,0,0,0,0,0,0,0,0,1,2,1
44,0,0,0,0,0,0,0,0,1,0,0,0,1
45,0,0,0,0,0,0,0,0,0,0,0,1,3
46,0,0,0,0,0,0,0,1,0,1,3,1,1
47,0,0,0,0,0,0,0,0,0,1,3,2,1
48,0,0,0,0,0,0,0,0,0,1,1,2,2
49,0,0,0,0,0,0,0,0,0,0,0,1,4
50,0,0,0,1,0,0,0,0,0,0,2,0,1
51,0,1,0,0,0,0,0,1,1,0,1,4,2
52,0,0,0,0,0,0,1,1,0,1,0,1,2
53,0,0,0,0,0,0,0,0,0,0,0,0,0
