week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,1,2,2,2,4
2,2,1,2,3,3,2
3,1,0,2,3,0,4
4,0,0,0,1,3,5
5,0,0,1,0,0,3
6,0,1,1,0,0,4
7,1,1,1,2,2,4
8,0,2,0,2,6,5
9,0,1,0,0,3,2
10,1,2,2,1,4,2
11,0,1,1,0,2,0
12,1,1,2,1,1,4
13,0,0,1,0,1,4
14,1,0,2,3,0,4
15,0,0,3,1,3,2
16,1,0,2,3,0,3
17,1,2,1,0,3,2
18,1,1,2,1,1,2
19,0,0,2,0,1,3
20,1,1,0,1,0,0
21,1,1,0,1,2,4
22,2,0,1,2,2,5
23,0,1,2,0,1,1
24,0,2,2,0,0,1
25,1,0,0,2,1,1
26,1,1,1,1,3,1
27,0,1,2,1,3,1
28,1,0,2,1,0,3
29,0,0,0,0,0,2
30,1,0,0,2,1,8
31,0,0,0,3,2,5
32,2,0,2,1,2,1
33,1,0,1,0,1,2
34,0,1,1,1,3,0
35,1,3,2,1,1,4
36,2,0,1,1,2,2
37,0,2,0,1,1,0
38,1,1,0,1,5,5
39,1,0,1,1,4,1
40,0,1,0,0,0,0
41,2,0,0,0,1,2
42,0,0,1,1,0,2
43,1,3,2,0,4,10
44,0,1,2,2,2,3
45,0,2,2,1,4,5
46,1,2,0,3,3,5
47,1,1,1,3,7,4
48,0,1,0,2,3,7
49,2,0,2,6,3,1
50,0,1,2,3,4,4
51,1,1,2,2,2,2
52,0,0,1,3,7,6
53,2,1,2,7,0,2
