week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,6,4,8,10,12,22
2,1,2,8,8,8,24
3,1,7,4,9,9,17
4,4,1,3,6,4,14
5,1,8,5,1,12,13
6,1,4,4,4,10,14
7,4,5,4,11,8,8
8,5,6,3,3,4,12
9,5,1,4,7,11,5
10,3,6,4,6,8,6
11,2,2,3,4,5,11
12,3,1,4,6,6,8
13,4,1,2,5,6,7
14,4,5,3,7,6,7
15,2,4,3,7,4,10
16,3,5,8,7,8,11
17,2,3,2,6,5,7
18,2,4,2,7,9,6
19,3,2,1,9,5,9
20,2,3,1,5,10,8
21,1,6,1,6,4,5
22,2,4,2,1,3,6
23,0,5,8,8,4,9
24,7,3,3,4,4,6
25,2,5,9,8,2,7
26,1,2,5,8,4,8
27,2,3,4,2,7,12
28,4,4,6,8,6,1
29,3,2,3,5,6,13
30,3,4,4,6,5,12
31,2,3,7,5,8,11
32,5,2,0,5,8,2
33,5,6,4,6,5,8
34,0,2,2,5,3,8
35,5,4,1,7,4,8
36,5,6,1,5,5,10
37,4,2,7,4,8,11
38,1,1,8,8,14,10
39,2,4,2,9,7,5
40,5,3,7,5,12,7
41,1,5,3,6,10,9
42,2,3,4,5,7,7
43,1,1,4,4,11,11
44,1,4,3,6,6,8
45,2,4,3,1,5,8
46,4,5,2,4,6,8
47,1,3,5,6,7,8
48,2,4,7,13,8,8
49,5,4,5,7,5,8
50,3,6,8,8,7,8
51,2,1,7,8,10,16
52,4,3,3,8,16,13
53,0,0,0,0,0,0
