week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,0,1,1,0,1,1
2,1,0,2,0,3,1
3,0,1,1,1,0,3
4,0,0,1,2,3,6
5,0,0,1,0,1,2
6,0,2,0,1,0,0
7,0,1,2,1,0,3
8,0,0,0,1,2,1
9,0,0,0,0,3,1
10,1,1,0,0,1,0
11,1,0,0,2,3,1
12,0,0,0,0,2,3
13,0,1,2,0,0,5
14,0,0,0,1,0,3
15,0,0,0,0,0,1
16,3,0,3,0,1,2
17,0,0,1,0,1,0
18,0,0,2,2,1,3
19,0,0,0,2,0,0
20,0,1,0,0,0,0
21,0,0,0,0,2,2
22,1,0,0,0,0,0
23,0,0,0,0,1,0
24,1,0,4,0,0,2
25,0,0,1,1,0,1
26,0,0,1,0,0,0
27,0,1,0,1,0,0
28,0,1,0,0,0,2
29,1,0,0,0,1,1
30,1,0,0,1,1,1
31,1,1,1,0,1,1
32,0,1,0,0,0,2
33,0,0,0,1,2,1
34,0,0,1,1,1,1
35,0,0,0,1,0,0
36,0,0,0,0,1,0
37,0,1,2,1,0,0
38,0,0,0,1,1,1
39,0,1,0,0,1,1
40,0,0,0,0,2,0
41,2,0,0,0,0,0
42,1,2,0,0,2,1
43,1,0,1,2,2,3
44,1,0,0,2,0,2
45,0,0,1,0,0,2
46,1,2,0,0,1,0
47,0,0,0,1,2,1
48,0,1,1,1,1,1
49,1,1,1,0,0,1
50,1,1,0,0,2,0
51,1,0,1,2,2,2
52,0,1,1,1,0,2
53,0,0,0,0,0,0
