week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,2,3,6,9,14,24
2,2,3,3,10,17,16
3,4,3,6,10,10,26
4,4,7,5,11,10,17
5,3,3,8,12,13,15
6,3,5,6,14,9,21
7,9,7,6,16,11,13
8,5,2,5,8,12,18
9,1,8,9,13,14,14
10,3,4,9,9,10,23
11,3,5,10,9,16,16
12,5,3,3,9,15,13
13,4,7,8,6,17,24
14,2,4,8,9,13,24
15,5,6,3,10,18,22
16,1,4,6,8,14,17
17,3,4,3,8,16,15
18,2,3,5,9,13,14
19,2,6,13,9,8,12
20,2,3,3,8,8,12
21,2,2,8,9,13,12
22,6,2,2,7,10,14
23,4,7,4,14,16,12
24,3,3,7,8,10,16
25,7,7,0,5,14,14
26,2,5,2,7,9,12
27,4,2,2,15,11,6
28,1,1,7,9,7,16
29,2,3,5,7,2,19
30,4,2,8,9,9,15
31,2,4,6,9,16,15
32,1,5,2,9,7,13
33,2,2,5,11,10,12
34,4,2,7,5,11,15
35,1,6,3,4,15,11
36,3,5,6,7,13,15
37,5,3,4,11,12,11
38,1,5,10,10,13,17
39,6,5,3,12,13,15
40,4,4,11,9,12,12
41,3,4,8,9,14,15
42,1,8,6,10,11,16
43,5,6,12,16,16,16
44,3,9,9,8,16,16
45,11,5,4,15,18,18
46,6,2,9,10,12,22
47,2,5,11,19,17,23
48,5,5,8,10,23,27
49,10,8,12,18,22,23
50,2,8,9,17,19,33
51,3,6,11,15,33,24
52,0,10,13,24,19,31
53,4,10,7,18,20,24
