week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,2,5,2,4,8
2,2,0,2,4,4,4
3,2,1,2,4,8,7
4,0,4,6,2,2,1
5,0,3,4,6,6,4
6,0,0,0,4,5,7
7,1,0,3,3,0,9
8,2,2,2,3,2,3
9,0,3,1,2,4,5
10,2,5,0,2,8,6
11,6,0,2,5,4,9
12,1,2,1,5,4,6
13,0,2,3,3,3,7
14,1,3,4,5,7,3
15,3,1,1,2,7,6
16,3,2,4,4,9,6
17,0,0,1,4,3,2
18,0,2,3,2,4,2
19,0,2,3,5,5,7
20,0,2,6,5,5,6
21,0,3,3,4,4,1
22,6,0,0,4,3,4
23,0,2,2,3,3,4
24,1,2,2,3,6,4
25,1,0,5,1,4,3
26,1,2,1,1,2,6
27,2,1,1,1,2,1
28,2,1,0,2,8,0
29,3,1,3,0,1,4
30,0,2,3,8,3,2
31,0,0,4,6,8,3
32,2,1,3,2,5,5
33,0,0,3,3,1,4
34,0,3,2,6,3,3
35,0,1,0,0,0,3
36,1,2,2,5,2,4
37,1,4,2,5,5,5
38,2,2,1,3,3,5
39,1,4,2,2,4,5
40,2,1,2,2,5,7
41,2,1,0,3,3,4
42,3,1,5,3,4,3
43,1,4,2,2,4,5
44,1,2,2,2,3,6
45,1,3,2,4,4,6
46,2,1,2,1,5,1
47,0,3,1,3,6,8
48,2,6,1,1,8,7
49,2,2,3,8,7,4
50,0,3,0,1,8,5
51,0,4,5,7,6,11
52,0,3,0,2,7,5
53,0,0,0,0,0,0
