week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,0,0,2,0,3
2,1,0,0,0,0,0,0,0,0,0,1,1,3
3,0,0,0,0,0,0,0,0,1,0,2,1,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,1,2
6,0,0,0,0,0,0,0,0,1,0,1,2,0
7,0,0,0,0,0,0,0,0,0,0,0,0,2
8,0,0,0,0,0,0,1,0,0,0,0,2,2
9,0,0,0,0,0,0,0,0,0,0,1,0,2
10,0,0,0,1,0,0,0,0,0,0,0,0,2
11,1,0,0,0,0,0,0,0,0,0,1,1,1
12,0,0,0,0,0,0,0,0,0,0,1,0,5
13,1,0,0,0,0,0,0,0,0,0,1,1,2
14,1,0,0,0,0,0,0,0,0,0,1,0,2
15,0,0,0,0,0,0,0,0,0,0,1,1,3
16,0,0,0,0,0,0,0,0,0,0,2,3,2
17,0,0,0,0,0,1,0,0,0,1,2,0,4
18,0,0,0,0,0,0,1,0,0,0,0,1,3
19,0,0,0,0,0,0,0,0,0,0,1,1,0
20,0,0,0,0,0,0,0,1,0,0,2,3,0
21,0,0,0,0,0,0,0,0,1,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,1,0,2
23,0,0,0,0,0,0,0,1,0,0,0,4,0
24,0,0,0,0,0,0,0,0,0,0,0,0,2
25,0,0,0,0,0,0,0,0,0,0,0,2,2
26,0,0,0,0,0,0,0,0,1,0,0,3,0
27,0,0,0,0,0,0,0,0,0,1,1,1,2
28,0,0,0,0,0,0,0,0,0,0,1,2,0
29,1,0,0,0,0,1,0,0,0,0,2,0,2
30,0,0,0,0,0,0,0,1,0,1,0,0,2
31,0,0,0,0,0,0,0,0,1,0,0,2,0
32,0,0,0,0,0,0,0,1,0,1,0,1,3
33,0,0,0,0,0,0,0,0,1,1,2,2,1
34,0,0,0,0,0,0,0,0,0,0,2,2,0
35,0,0,0,0,1,0,0,0,1,0,1,1,1
36,1,0,0,0,0,0,0,0,0,0,0,0,3
37,1,0,0,0,0,0,0,0,0,0,0,1,3
38,0,0,0,0,0,0,0,0,0,0,0,0,3
39,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,1,0,0,2,2
41,0,0,0,0,0,0,0,0,1,1,1,1,2
42,0,0,0,0,0,0,0,0,1,0,2,0,2
43,0,0,0,0,0,0,0,0,0,1,0,1,2
44,0,0,0,0,0,0,0,0,0,0,0,1,2
45,0,0,0,0,0,0,0,0,0,0,1,1,1
46,0,0,0,0,0,0,0,0,0,0,0,0,3
47,0,0,0,0,0,0,0,0,1,0,1,0,3
48,1,0,0,0,0,0,0,0,0,3,0,0,2
49,0,0,0,0,0,0,0,1,0,0,1,1,2
50,0,0,0,0,0,0,0,0,1,1,1,1,5
51,0,0,0,0,0,0,0,0,1,0,1,0,1
52,0,0,0,0,0,1,0,0,0,0,0,0,3
53,0,0,0,0,0,0,0,1,1,2,0,2,3
