week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,10,8,7,7,11
2,2,3,8,8,9,9
3,2,6,10,11,14,13
4,3,2,4,3,7,10
5,2,5,7,6,10,15
6,3,2,4,6,17,16
7,3,2,7,9,13,11
8,4,7,8,13,10,12
9,1,0,6,4,10,13
10,5,5,4,5,14,15
11,3,2,6,9,9,15
12,4,7,11,11,10,9
13,4,7,8,6,9,15
14,3,6,9,3,12,11
15,4,2,7,8,9,10
16,5,3,3,6,10,11
17,3,4,2,8,8,11
18,3,4,9,8,9,7
19,2,2,2,3,7,10
20,5,3,5,4,6,9
21,1,1,7,3,7,10
22,1,4,2,5,5,7
23,3,5,7,5,5,9
24,2,3,5,10,10,7
25,1,5,4,15,10,10
26,2,2,6,6,7,11
27,3,3,1,2,9,10
28,0,4,7,8,11,7
29,2,3,4,8,12,14
30,4,5,5,3,12,13
31,3,3,7,5,5,6
32,0,4,3,7,7,5
33,2,1,4,5,14,7
34,1,2,5,10,6,17
35,0,0,0,0,0,0
36,0,0,0,0,0,0
37,0,0,0,0,0,0
38,0,0,0,0,0,0
39,0,0,0,0,0,0
40,0,0,0,0,0,0
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
