week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,0,0,0,0,0,1,0,1,5,1
2,0,0,0,0,0,0,0,0,0,1,0,1,3
3,0,0,0,0,0,0,0,0,0,0,1,0,2
4,0,0,0,0,0,0,1,1,0,0,3,2,5
5,0,0,1,0,0,0,0,0,0,2,1,3,2
6,0,0,0,0,0,1,0,0,0,0,0,2,0
7,0,0,0,0,0,1,0,0,1,0,0,2,0
8,0,0,0,0,0,0,0,0,0,1,0,2,4
9,0,0,0,0,0,0,0,0,0,1,0,1,5
10,0,0,0,0,0,0,0,1,0,0,1,1,1
11,0,0,0,0,1,0,0,0,0,0,2,0,3
12,0,0,0,0,0,0,1,0,0,1,0,1,3
13,0,0,0,0,0,0,0,0,0,1,1,1,2
14,0,0,0,0,1,0,0,1,1,0,0,1,2
15,0,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0,0,1,0,1,1
17,0,0,0,0,0,0,0,0,0,1,3,1,1
18,0,0,0,0,1,0,0,0,0,1,0,2,2
19,0,0,0,0,0,1,0,1,0,1,2,0,4
20,0,0,0,0,0,0,0,0,0,0,2,0,2
21,0,0,0,0,0,0,1,1,0,2,1,0,5
22,1,0,0,0,0,0,0,0,0,0,0,1,2
23,0,0,0,0,0,0,0,0,0,3,1,0,2
24,0,0,0,0,1,0,2,0,0,1,3,0,2
25,0,0,0,0,0,0,1,0,1,0,2,0,5
26,0,0,0,0,0,0,1,0,0,1,0,0,0
27,0,0,0,0,0,0,0,0,0,0,2,0,0
28,0,0,0,0,0,0,0,0,1,0,1,1,3
29,0,0,0,0,0,0,0,1,0,0,0,2,3
30,0,0,0,0,0,1,0,0,0,0,0,1,1
31,0,0,0,0,0,0,0,0,0,0,0,1,1
32,2,0,0,0,0,1,0,0,0,1,2,4,2
33,1,0,0,0,0,1,0,1,0,1,0,1,0
34,0,0,0,0,0,0,0,0,0,0,0,1,3
35,0,0,0,0,0,0,0,0,1,0,0,1,1
36,1,0,0,0,0,0,0,1,0,1,0,4,0
37,0,0,0,0,0,0,0,0,0,2,0,1,3
38,2,0,0,0,0,0,0,1,0,0,2,0,1
39,0,0,0,0,0,1,0,0,0,0,1,0,4
40,2,0,0,0,0,0,0,0,0,1,0,4,2
41,0,0,0,0,0,0,0,0,0,0,5,1,3
42,0,0,0,0,0,0,0,0,0,0,1,3,2
43,0,0,0,0,0,1,0,0,1,0,2,1,4
44,0,0,0,0,0,0,0,0,0,0,1,4,1
45,2,0,0,0,0,0,0,0,0,3,1,2,2
46,0,0,0,0,0,0,0,0,1,1,1,1,4
47,0,0,0,0,0,0,0,0,1,1,1,1,3
48,0,0,0,0,0,0,0,0,0,1,1,0,6
49,0,0,0,0,0,0,0,1,0,0,3,1,1
50,0,0,0,0,0,0,0,0,1,0,2,1,2
51,0,0,0,0,0,0,0,0,2,0,1,1,2
52,0,0,0,0,0,0,0,0,0,0,2,2,2
53,0,0,0,0,0,0,0,0,0,0,0,0,0
