week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,2,0,0,0,0,0,0,0,0,3,1,4,5
2,2,0,0,0,3,3,0,1,4,2,1,3,6
3,1,0,0,0,0,1,0,0,2,1,4,1,4
4,0,1,1,0,0,0,0,0,1,1,0,7,8
5,1,0,0,1,0,0,0,0,2,2,0,2,3
6,0,0,0,0,1,1,0,2,0,1,4,5,0
7,0,0,0,0,0,0,0,0,2,1,0,8,6
8,0,0,0,0,1,1,0,0,0,1,5,2,5
9,1,0,1,0,0,1,1,0,1,1,2,4,4
10,0,0,0,0,1,1,1,0,1,1,1,5,8
11,0,0,0,0,0,0,0,0,1,1,4,4,6
12,2,0,0,0,0,0,0,0,0,1,8,7,8
13,1,0,0,0,0,0,0,0,0,5,6,7,5
14,0,0,0,0,2,0,1,0,0,1,3,6,8
15,2,0,0,0,1,0,1,1,0,3,1,4,4
16,0,0,0,0,1,0,0,0,3,1,2,5,8
17,0,0,0,0,1,0,0,2,0,1,1,3,8
18,0,0,0,0,0,1,0,2,1,0,1,3,4
19,0,0,0,0,1,0,0,0,0,0,3,4,5
20,1,0,0,0,1,0,0,0,2,0,1,8,10
21,5,0,0,0,0,0,1,0,3,3,1,7,4
22,0,0,0,0,0,0,0,3,1,1,1,6,6
23,0,0,0,0,0,1,1,0,0,0,4,2,5
24,0,0,0,0,1,0,4,1,2,3,4,11,7
25,2,0,0,0,0,1,1,1,0,1,2,7,10
26,1,0,0,1,1,0,0,0,0,2,2,6,7
27,0,0,0,0,0,1,1,2,0,0,1,5,9
28,0,0,0,0,0,1,0,0,3,2,4,3,1
29,0,0,0,0,1,0,0,1,0,2,4,6,7
30,2,0,0,1,0,0,0,1,2,3,2,3,9
31,2,0,0,0,1,1,1,0,6,0,3,6,6
32,0,0,0,0,0,1,0,0,0,2,0,6,8
33,1,0,0,0,1,1,1,0,1,2,2,2,7
34,1,0,0,2,0,1,0,0,1,4,1,9,4
35,0,0,0,0,0,0,2,2,1,1,2,6,4
36,0,0,0,0,0,0,1,0,1,2,5,3,6
37,0,0,0,1,0,0,1,0,0,2,0,7,6
38,0,1,0,1,0,0,0,1,1,1,2,5,6
39,0,1,0,1,0,0,0,1,2,0,4,5,7
40,0,0,0,0,2,0,0,0,2,2,4,2,6
41,0,0,0,0,1,0,0,0,1,2,3,6,7
42,0,0,0,0,0,0,1,0,1,0,5,6,11
43,0,0,0,0,0,0,1,3,2,0,4,6,3
44,2,0,0,1,0,0,0,1,2,3,2,4,9
45,1,0,0,0,1,0,0,0,3,2,7,2,5
46,0,0,0,0,1,0,2,0,0,2,5,11,5
47,0,1,0,0,0,0,1,0,0,5,3,7,5
48,1,0,0,0,0,1,0,0,1,2,3,7,7
49,3,0,0,0,0,0,0,1,1,3,4,1,8
50,1,0,0,0,0,0,0,0,1,2,2,9,14
51,1,0,0,0,0,0,1,2,1,3,2,5,12
52,3,0,0,0,0,0,1,0,1,2,2,2,9
53,0,0,0,0,0,0,0,0,0,0,0,0,0
