week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,4,2,2,10,10,19
2,5,5,7,13,13,14
3,2,4,6,6,15,14
4,3,5,6,9,8,12
5,0,4,6,6,7,17
6,0,5,7,9,15,19
7,2,1,7,10,15,25
8,6,4,7,14,11,16
9,5,6,12,8,18,28
10,2,3,7,9,9,17
11,2,3,12,10,13,23
12,4,7,4,7,10,17
13,0,2,3,5,12,15
14,2,7,3,6,8,12
15,3,5,7,8,10,7
16,1,3,7,6,11,11
17,8,2,4,4,6,9
18,2,6,5,9,8,18
19,2,2,7,9,8,13
20,4,5,8,5,11,13
21,6,3,3,8,12,12
22,1,4,8,6,6,7
23,4,6,4,8,5,6
24,4,3,6,7,8,12
25,1,6,5,10,10,9
26,2,4,4,5,10,10
27,3,3,6,7,11,11
28,2,5,1,9,7,13
29,3,4,4,8,9,9
30,3,2,2,8,5,18
31,2,4,6,3,11,10
32,3,3,6,7,10,10
33,2,1,2,9,14,12
34,2,4,5,11,8,10
35,2,3,11,7,7,11
36,2,3,6,3,10,10
37,2,5,6,4,7,15
38,5,7,2,6,10,11
39,4,2,9,8,12,8
40,2,2,4,10,9,13
41,0,6,5,6,8,10
42,2,7,2,6,11,6
43,1,3,3,6,10,16
44,3,1,5,6,11,9
45,2,7,6,13,12,6
46,4,12,4,4,5,10
47,3,3,3,7,4,10
48,4,2,3,8,7,16
49,2,4,4,11,12,11
50,4,5,9,13,11,10
51,4,8,8,6,9,10
52,2,4,4,8,8,13
53,4,9,7,3,12,7
