week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,5,0,0,0,0,1,1,0,1,4,1,5,12
2,2,1,0,1,0,0,1,0,2,2,7,6,12
3,3,0,0,0,0,2,2,1,0,5,5,10,10
4,0,0,0,0,0,0,0,2,1,7,8,3,8
5,0,0,0,0,0,0,0,0,1,3,4,8,12
6,2,0,0,0,1,0,1,1,2,3,4,6,10
7,1,0,0,0,1,0,0,0,4,3,3,7,8
8,1,0,0,1,1,0,0,1,4,3,8,4,8
9,2,0,0,0,0,2,1,1,2,3,7,8,8
10,0,0,0,1,0,0,1,0,0,3,9,5,10
11,1,0,0,0,0,0,1,0,2,2,5,3,8
12,0,0,0,0,0,0,2,0,1,3,4,12,10
13,2,0,0,0,0,1,0,2,0,4,2,8,11
14,0,0,0,0,0,1,1,0,2,3,4,6,11
15,1,0,0,0,1,1,0,0,4,0,4,8,10
16,1,0,0,0,0,1,0,1,1,4,5,4,5
17,0,0,0,0,0,0,0,0,0,1,2,3,6
18,1,0,0,0,0,1,2,1,2,4,4,7,7
19,1,0,0,0,0,1,0,1,2,2,7,7,9
20,1,0,0,0,1,0,0,0,1,0,3,7,7
21,1,1,0,0,0,2,1,1,1,3,7,5,6
22,1,1,0,0,0,0,1,1,1,1,8,7,6
23,3,0,0,0,0,1,0,1,2,7,3,5,8
24,2,0,0,0,0,0,1,1,2,2,5,4,2
25,1,0,0,0,0,0,0,1,1,1,3,8,5
26,5,0,0,0,0,1,1,1,2,3,7,6,5
27,2,0,2,0,0,0,0,0,1,0,2,4,14
28,2,0,0,1,0,1,0,0,0,4,4,3,6
29,1,0,0,0,0,1,1,0,2,2,2,5,9
30,4,0,0,0,0,1,1,4,4,4,2,7,8
31,3,0,0,0,0,0,1,2,0,2,5,6,11
32,1,0,0,0,0,1,0,2,2,3,3,5,8
33,0,0,0,0,0,2,2,1,1,3,2,2,6
34,2,0,0,0,0,2,4,1,3,3,9,8,8
35,2,0,0,1,0,1,0,1,2,2,7,9,9
36,1,0,0,1,0,2,1,1,1,1,4,5,9
37,1,0,0,0,0,1,1,2,0,4,5,9,7
38,1,1,0,1,1,0,0,0,2,3,4,4,10
39,1,0,0,0,0,0,1,1,3,3,2,9,3
40,0,0,0,1,1,3,0,1,1,1,2,5,12
41,3,0,0,2,0,0,1,1,2,4,6,6,11
42,2,0,0,0,0,1,1,3,1,3,5,5,7
43,1,0,0,0,1,2,1,1,0,3,3,6,10
44,2,0,0,0,0,1,0,2,3,4,1,7,5
45,4,1,0,2,1,2,1,0,1,3,7,11,7
46,2,1,0,0,1,1,0,0,1,2,3,12,9
47,2,0,0,1,0,0,0,1,0,2,3,7,6
48,1,0,0,0,0,0,0,2,2,4,2,9,10
49,1,0,0,1,0,0,2,0,2,5,2,2,9
50,3,0,0,0,0,0,1,0,2,2,3,5,10
51,0,0,1,0,3,1,0,1,2,3,7,4,12
52,0,0,0,0,0,1,1,3,2,5,3,6,12
53,0,0,0,0,0,0,0,0,0,0,0,0,0
