week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,13,23,24,32,48,78
2,8,20,28,42,49,81
3,18,22,28,37,51,67
4,6,15,22,41,40,79
5,8,18,23,37,44,67
6,14,18,22,37,45,62
7,17,15,28,34,46,76
8,10,21,35,38,37,72
9,10,23,20,43,49,70
10,16,13,19,38,52,79
11,10,18,20,32,48,72
12,9,28,28,23,54,72
13,15,14,29,36,37,67
14,11,15,28,31,60,62
15,10,20,28,46,44,60
16,12,24,29,19,35,53
17,9,15,23,39,38,52
18,9,10,28,32,41,67
19,16,9,12,34,35,52
20,9,13,21,29,25,50
21,8,16,19,28,35,54
22,11,19,22,35,41,37
23,16,12,31,36,27,45
24,3,18,20,24,40,52
25,13,17,17,29,44,47
26,8,21,25,24,33,52
27,17,19,26,26,31,39
28,6,21,19,22,37,35
29,18,13,20,34,32,48
30,6,16,14,42,32,47
31,11,24,18,38,38,65
32,11,26,28,35,42,66
33,16,10,26,27,47,60
34,13,21,14,18,47,61
35,11,18,36,24,48,43
36,15,21,28,24,39,40
37,14,15,19,34,38,55
38,15,15,18,28,47,55
39,16,18,21,30,32,50
40,17,12,20,32,40,44
41,14,14,20,34,41,53
42,12,18,19,32,42,52
43,13,19,19,36,43,54
44,13,23,22,33,50,51
45,12,13,32,26,56,53
46,21,13,30,38,42,53
47,13,16,22,28,49,67
48,12,13,26,38,29,58
49,9,17,36,31,50,55
50,17,18,25,33,47,69
51,7,14,24,35,39,53
52,7,18,32,29,41,48
53,0,0,0,0,0,0
