week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,3,6,3,10,10,14
2,2,8,5,10,16,17
3,4,5,7,9,11,14
4,1,10,3,12,11,14
5,1,2,8,5,7,8
6,4,2,8,9,10,9
7,3,3,4,8,14,20
8,7,1,4,7,9,22
9,1,6,8,10,9,20
10,4,5,5,3,9,16
11,3,1,9,8,13,16
12,1,6,7,7,12,11
13,5,4,7,6,8,11
14,4,8,11,5,9,18
15,4,3,5,6,8,10
16,3,3,5,3,3,8
17,1,3,6,11,7,10
18,3,0,4,2,6,7
19,3,9,4,5,10,15
20,5,3,6,10,7,11
21,4,5,2,4,14,9
22,2,6,6,8,9,8
23,0,4,6,8,4,12
24,2,3,10,8,7,11
25,2,5,4,3,6,11
26,7,4,5,8,8,11
27,2,4,3,5,10,3
28,2,5,3,7,8,8
29,2,2,3,15,9,18
30,4,5,9,5,13,13
31,0,1,5,5,5,12
32,3,2,8,6,6,9
33,0,3,8,7,10,10
34,3,5,4,4,12,9
35,2,5,9,5,2,15
36,5,4,2,3,5,12
37,6,8,6,4,7,16
38,5,5,2,5,10,12
39,1,4,5,6,10,9
40,1,7,7,8,11,14
41,6,2,5,8,10,12
42,3,2,3,5,13,7
43,2,8,8,8,8,15
44,3,1,8,8,12,9
45,3,3,5,5,7,12
46,2,5,4,6,8,14
47,0,2,2,11,9,10
48,0,4,3,10,9,17
49,0,3,8,7,11,8
50,2,6,2,9,10,18
51,1,6,6,12,14,20
52,4,1,2,12,10,9
53,0,0,0,0,0,0
