week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,1,0,1,0,4,7
2,0,1,3,3,4,9
3,3,0,2,1,1,3
4,2,1,1,4,7,1
5,3,2,0,1,2,1
6,1,2,3,3,3,5
7,1,1,0,2,7,6
8,1,3,1,0,3,7
9,1,2,1,1,5,3
10,0,1,0,1,3,9
11,1,5,3,3,1,3
12,1,0,3,0,2,5
13,2,1,2,3,4,2
14,1,1,2,2,2,3
15,1,1,1,2,5,4
16,4,1,0,2,2,3
17,3,3,0,2,4,0
18,0,0,0,3,2,7
19,0,1,2,1,2,3
20,0,0,2,1,3,3
21,1,2,0,0,3,2
22,1,3,3,1,4,1
23,0,0,1,3,5,5
24,1,1,3,2,3,4
25,0,0,1,4,3,3
26,0,1,1,0,3,2
27,1,1,0,2,3,3
28,0,1,1,1,5,2
29,0,0,0,0,3,3
30,2,1,0,1,3,2
31,2,1,0,1,2,1
32,1,1,2,3,4,1
33,1,0,1,3,5,2
34,0,1,0,2,5,4
35,0,0,2,1,2,5
36,1,4,0,2,3,7
37,2,2,0,4,1,0
38,1,0,1,2,0,2
39,0,0,4,2,2,3
40,0,1,0,1,3,5
41,0,3,5,2,0,1
42,0,3,2,2,2,6
43,1,1,2,1,1,0
44,1,3,1,4,2,6
45,0,0,2,2,6,2
46,1,1,3,0,3,1
47,0,1,2,2,1,1
48,0,1,1,0,5,4
49,0,0,5,1,1,5
50,3,0,2,2,3,4
51,2,0,3,2,0,4
52,0,0,1,2,4,3
53,1,2,1,2,2,2
