week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,5,10,13,24,20,36
2,7,14,12,13,22,42
3,7,12,11,11,35,36
4,9,6,9,18,16,40
5,4,8,13,18,34,58
6,4,11,22,24,28,53
7,7,3,14,20,41,42
8,7,7,16,17,27,43
9,7,12,11,20,17,49
10,17,15,10,19,23,38
11,7,11,16,20,27,30
12,9,13,14,21,16,33
13,5,11,9,15,22,22
14,1,10,7,11,17,35
15,6,5,5,17,19,24
16,4,12,11,14,19,35
17,10,7,4,7,17,28
18,8,5,11,19,22,27
19,4,9,9,17,23,33
20,7,12,5,10,16,23
21,9,3,12,10,17,17
22,3,9,10,22,19,31
23,7,11,12,13,18,33
24,4,7,9,21,19,21
25,3,4,11,15,20,22
26,4,5,12,9,26,25
27,9,11,9,13,19,29
28,8,14,10,14,24,34
29,9,9,16,15,21,22
30,9,22,8,14,18,21
31,5,4,10,15,19,19
32,6,7,7,11,17,32
33,8,16,13,9,14,17
34,3,5,9,9,19,18
35,7,11,7,15,19,28
36,7,8,13,20,23,30
37,3,10,9,11,17,32
38,4,10,7,16,20,21
39,8,2,10,17,13,25
40,5,10,8,13,19,32
41,4,12,9,11,13,24
42,12,6,13,13,21,24
43,8,7,10,19,24,30
44,5,8,11,13,22,28
45,7,3,9,13,19,27
46,5,7,11,15,22,29
47,5,9,10,21,22,31
48,6,11,10,10,21,23
49,6,13,10,14,22,28
50,10,12,10,10,24,26
51,6,12,16,16,21,33
52,5,10,15,19,20,20
53,7,9,11,14,22,27
